"osm_id","osm_type","osm_url","lat","lon","addr:unit","addr:housename","addr:housenumber","addr:substreet","addr:street","addr:locality","addr:place","addr:city","addr:postcode","addr:country"
"393264206","way","https://osm.org/way/393264206","54.09980131558847","-4.705597720055949","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393264208","way","https://osm.org/way/393264208","54.099748953014505","-4.705869130774688","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393264209","way","https://osm.org/way/393264209","54.10083381404937","-4.705107398133608","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393264218","way","https://osm.org/way/393264218","54.10076597528518","-4.705300858805491","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393264220","way","https://osm.org/way/393264220","54.10072008763262","-4.705548317330659","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393266967","way","https://osm.org/way/393266967","54.10066255591791","-4.705843549129354","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393266968","way","https://osm.org/way/393266968","54.100525261644364","-4.705988001213533","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393266969","way","https://osm.org/way/393266969","54.100391479302246","-4.706021151430364","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393266970","way","https://osm.org/way/393266970","54.10022522039266","-4.70612173412285","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393266971","way","https://osm.org/way/393266971","54.10011069456882","-4.7062173299695385","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393266973","way","https://osm.org/way/393266973","54.09996644374448","-4.706116388189627","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393266974","way","https://osm.org/way/393266974","54.099840112802454","-4.706051670961677","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"393266975","way","https://osm.org/way/393266975","54.09970152881747","-4.7051256627465285","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520127","way","https://osm.org/way/396520127","54.0979587792722","-4.704107843353296","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520128","way","https://osm.org/way/396520128","54.09787608268786","-4.704628499093274","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520129","way","https://osm.org/way/396520129","54.09769571453618","-4.704087516008552","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520130","way","https://osm.org/way/396520130","54.097747282779864","-4.704571465479055","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520131","way","https://osm.org/way/396520131","54.09809048298744","-4.704181441045921","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520132","way","https://osm.org/way/396520132","54.09763590876038","-4.704502113506203","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520133","way","https://osm.org/way/396520133","54.097505623865565","-4.704444568817347","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520134","way","https://osm.org/way/396520134","54.09761946606469","-4.703864538430204","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520135","way","https://osm.org/way/396520135","54.09742726942446","-4.70402673973175","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520136","way","https://osm.org/way/396520136","54.09735943152051","-4.704387804237723","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520137","way","https://osm.org/way/396520137","54.097141750860416","-4.704345394037237","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520138","way","https://osm.org/way/396520138","54.09725131048276","-4.703924660571461","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520139","way","https://osm.org/way/396520139","54.09746330411949","-4.703753491618577","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520140","way","https://osm.org/way/396520140","54.097291441163634","-4.703720592952188","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520141","way","https://osm.org/way/396520141","54.097030871988","-4.703515395227871","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520142","way","https://osm.org/way/396520142","54.09699396116133","-4.7036895675009225","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"396520143","way","https://osm.org/way/396520143","54.09692159652751","-4.703962470371457","","","","","Ballacriy Park","","","Colby","IM9 4LY",""
"10678898635","node","https://osm.org/node/10678898635","54.279354","-4.338094","","Ballacallow","","","Ballafayle Road","","","Maughold","IM7 1ED",""
"10678898636","node","https://osm.org/node/10678898636","54.27992","-4.33786","","Ballacannell","","","Ballafayle Road","","","Maughold","IM7 1ED",""
"475394161","node","https://osm.org/node/475394161","54.279588","-4.345771","","","","","Ballafayle Road","","","Maughold","IM7 1EE","IM"
"79144725","way","https://osm.org/way/79144725","54.169863543923796","-4.498804883569311","","Ballafletcher House","","","Ballafletcher Farm Road","","","Cronkbourne","IM4 4QE","IM"
"61597678","way","https://osm.org/way/61597678","54.16924920299167","-4.49826008384559","","","","","Ballafletcher Farm Road","","","Cronkbourne","IM4 4QE","IM"
"61597679","way","https://osm.org/way/61597679","54.16945320971656","-4.49772905059814","","","","","Ballafletcher Farm Road","","","Cronkbourne","IM4 4QE","IM"
"79144669","way","https://osm.org/way/79144669","54.16998698131194","-4.497680543792498","","","","","Ballafletcher Farm Road","","","Cronkbourne","IM4 4QE","IM"
"79144679","way","https://osm.org/way/79144679","54.17164066586823","-4.498922170723919","","","","","Ballafletcher Farm Road","","","Cronkbourne","IM4 4QE","IM"
"61597683","way","https://osm.org/way/61597683","54.17014731421335","-4.499729010531064","","Champion House","","","Ballafletcher Farm Road","","","Douglas","IM88 1DD","IM"
"61597680","way","https://osm.org/way/61597680","54.1709215","-4.500320999999999","","","","","Ballafletcher Farm Road","","","Douglas","IM4 4QE",""
"61597682","way","https://osm.org/way/61597682","54.169894309256286","-4.500387447331617","","Greenlight House","","","Ballafletcher Farm Road","","","","IM4 4QJ",""
"1011328806","way","https://osm.org/way/1011328806","54.16848143119289","-4.503534401278973","","","","","Ballafletcher Road","","","Braddan","IM4 4QJ",""
"61597684","way","https://osm.org/way/61597684","54.16924378045294","-4.499597856209785","","","","","Ballafletcher Road","","","","IM4 4QJ",""
"1104810187","way","https://osm.org/way/1104810187","54.09598325376122","-4.747358675207497","","Auckland","","","Ballagale Close","","","Surby","IM9 6QL","IM"
"1104810188","way","https://osm.org/way/1104810188","54.0959785","-4.746996999999998","","Balquin","","","Ballagale Close","","","Surby","IM9 6QL","IM"
"104720091","way","https://osm.org/way/104720091","54.095954562108915","-4.747175567446081","","Copcut Elm","","","Ballagale Close","","","Surby","IM9 6QL","IM"
"104720046","way","https://osm.org/way/104720046","54.09632162390512","-4.747329681340668","","Elstan","","","Ballagale Close","","","Surby","IM9 6QL","IM"
"104720061","way","https://osm.org/way/104720061","54.096320439215916","-4.747612515203253","","Glengarriff","","","Ballagale Close","","","Surby","IM9 6QL","IM"
"104720051","way","https://osm.org/way/104720051","54.09642147212826","-4.746659555732994","","","","","Ballagale Close","","","Surby","IM9 6QL","IM"
"104720114","way","https://osm.org/way/104720114","54.09601541009519","-4.746542554405977","","","","","Ballagale Close","","","Surby","IM9 6QL","IM"
"881644468","way","https://osm.org/way/881644468","54.10126498979021","-4.6819524324204815","","Parville","","","Ballagawne Road","","","Ballabeg","IM9 4LF","IM"
"104425108","way","https://osm.org/way/104425108","54.090097550222005","-4.731349556353056","","","","","Ballagawne Road","","","Colby","IM9 4AZ",""
"475394408","node","https://osm.org/node/475394408","54.17167","-4.645358","","Ballamoar Farm","","","Ballagill Road","","Doarlish Ard","Foxdale","IM4 3BH","IM"
"1191887723","way","https://osm.org/way/1191887723","54.28019019766417","-4.356037172939082","","Cornaa House","","","Ballaglass Glen Road","","","Cornaa","IM7 1DJ","IM"
"1191887724","way","https://osm.org/way/1191887724","54.279737359223304","-4.355583128795377","","Cornaa Mill","","","Ballaglass Glen Road","","","Cornaa","IM7 1DJ","IM"
"475392931","node","https://osm.org/node/475392931","54.228388","-4.660284","","Langtoft Manor","","","Ballagyr Lane","","","Peel","IM5 2AD","IM"
"10681854135","node","https://osm.org/node/10681854135","54.291323","-4.337041","","Cedar Bank","","","Ballajora Hill","","","Maughold","IM7 1AZ","IM"
"103529572","way","https://osm.org/way/103529572","54.08336008152158","-4.6745577193701555","","Cronk Darragh Cottage","","","Ballakaighen Road","","Ballakeighan","Castletown","IM9 4PQ","IM"
"4633496985","node","https://osm.org/node/4633496985","54.151841","-4.490634","","","","","Ballakermeen Road","","","Douglas","IM1 4BR","IM"
"475394805","node","https://osm.org/node/475394805","54.114199","-4.728195","","Kirkle Farm","","","Ballakillowey Road","","","Colby","IM9 4BW","IM"
"475394989","node","https://osm.org/node/475394989","54.110367","-4.727915","","Ballarock","","","Ballakillowey Road","","","Rushen","IM9 4BW","IM"
"166047471","way","https://osm.org/way/166047471","54.1244003243608","-4.714791495875722","","","","","Ballakillowey Road","","","Rushen","IM9 4BP","IM"
"476150199","node","https://osm.org/node/476150199","54.103146","-4.713534","","Ballavayre Cottages","","","Ballakilpheric Road","","","Colby","IM9 4BU","IM"
"412956695","way","https://osm.org/way/412956695","54.32097465734962","-4.470840932460094","","","","","Ballamanagh Road","","","Sulby","IM7 2HB","IM"
"450259910","way","https://osm.org/way/450259910","54.35943085032692","-4.523128398622303","","","","","Ballameanagh Road","","","Jurby","IM7 3BD",""
"110381382","way","https://osm.org/way/110381382","54.35959927016733","-4.519452215280389","","","","","Ballamenagh Road","","","Jurby","IM7 3BB","IM"
"10741696262","node","https://osm.org/node/10741696262","54.133119","-4.638091","","Arragh","","","Ballamodha Straight","","","Ballamodha","IM9 3AY","IM"
"10741696261","node","https://osm.org/node/10741696261","54.131566","-4.638525","","Ballamodha House","","","Ballamodha Straight","","","Ballamodha","IM9 3AY","IM"
"10741696263","node","https://osm.org/node/10741696263","54.12988","-4.638975","","Masjid","","","Ballamodha Straight","","","Malew","IM9 3EN","IM"
"1296053984","way","https://osm.org/way/1296053984","54.17029562464672","-4.488529583066724","","Cronk Ard","64","","Ballanard Road","","","Douglas","IM2 5HE","IM"
"1083159056","way","https://osm.org/way/1083159056","54.17324850641255","-4.48976111364942","","Cadran Cottage","","","Ballanard Road","","","Douglas","IM2 5PN","IM"
"10686043344","node","https://osm.org/node/10686043344","54.182318","-4.500029","","Barrowdale House","","","Ballaoates Road","","Sir George's Bridge","Abbeylands","IM4 5EH","IM"
"346411767","way","https://osm.org/way/346411767","54.17967602115126","-4.509235883189724","","Garey Mooar","","","Ballaoates Road","","","Braddan","IM4 4QN",""
"1240437021","way","https://osm.org/way/1240437021","54.173502342817365","-4.510793341375802","","","","","Ballaoates Road","","","Strang","IM4 4RE","IM"
"151084608","way","https://osm.org/way/151084608","54.22327050971216","-4.679143704865329","","Min-Y-Don","1","","Ballaquane Park","","","Peel","IM5 1PX",""
"151084563","way","https://osm.org/way/151084563","54.223382","-4.679323","","","2","","Ballaquane Park","","","Peel","IM5 1PX",""
"151084525","way","https://osm.org/way/151084525","54.223829482619415","-4.679380935930096","","","41","","Ballaquane Park","","","Peel","IM5 1PX",""
"151084609","way","https://osm.org/way/151084609","54.2239718832913","-4.679188447297516","","","42","","Ballaquane Park","","","Peel","IM5 1PX",""
"151084483","way","https://osm.org/way/151084483","54.2241048142421","-4.678931309180355","","","43","","Ballaquane Park","","","Peel","IM5 1PX",""
"151084512","way","https://osm.org/way/151084512","54.22427695521949","-4.67849797421142","","","44","","Ballaquane Park","","","Peel","IM5 1PX",""
"151084509","way","https://osm.org/way/151084509","54.2241115319527","-4.678398696213318","","","45","","Ballaquane Park","","","Peel","IM5 1PX",""
"151084528","way","https://osm.org/way/151084528","54.223878500000005","-4.6783855","","","46","","Ballaquane Park","","","Peel","IM5 1PX",""
"151084526","way","https://osm.org/way/151084526","54.223809117696874","-4.67873295109969","","","47","","Ballaquane Park","","","Peel","IM5 1PX",""
"151084494","way","https://osm.org/way/151084494","54.22362915822969","-4.678984739516264","","","48/49","","Ballaquane Park","","","Peel","IM5 1PX",""
"12009773329","node","https://osm.org/node/12009773329","54.159962","-4.480939","","","8/11","Stanley View","Ballaquayle Road","","","Douglas","IM2 3JA",""
"1069288866","node","https://osm.org/node/1069288866","54.161313","-4.482086","","","2","","Ballaquayle Road","","","Douglas","IM2 5DF",""
"62241468","way","https://osm.org/way/62241468","54.16382414004555","-4.485164645028912","","","","","Ballaquayle Road","","","Douglas","IM2 5RA","IM"
"92055462","way","https://osm.org/way/92055462","54.161689499999994","-4.481915","","","","","Ballaquayle Road","","","Douglas","IM2 5DE","IM"
"211829990","way","https://osm.org/way/211829990","54.16492410892318","-4.483103378750496","","","","","Ballaquayle Road","","","Douglas","IM2 5DA",""
"1069288889","node","https://osm.org/node/1069288889","54.161272","-4.482063","","","","","Ballaquayle Road","","","Douglas","IM2 5DF",""
"1147636521","way","https://osm.org/way/1147636521","54.244075427028974","-4.376159867037551","","Hillside","","","Ballaragh Road","","","Ballaragh","IM4 7PW","IM"
"79122772","way","https://osm.org/way/79122772","54.097685707495145","-4.630240607221346","","","1","","Ballasalla Main Road","","","Ballasalla","IM9 2EQ",""
"100547604","way","https://osm.org/way/100547604","54.098775339872496","-4.631278943065517","","Sonnen Beg","","","Ballasalla Main Road","","","Ballasalla","IM9 2DA","IM"
"100547588","way","https://osm.org/way/100547588","54.09873867807476","-4.631050910338984","","","","","Ballasalla Main Road","","","Ballasalla","IM9 2DA","IM"
"1148906138","way","https://osm.org/way/1148906138","54.098656107099664","-4.631141441321229","","","","","Ballasalla Main Road","","","Ballasalla","IM9 2DA","IM"
"10688883210","node","https://osm.org/node/10688883210","54.098739","-4.631013","","","","","Ballasalla Main Road","","","Ballasalla","IM9 2DA","IM"
"449276695","node","https://osm.org/node/449276695","54.097988","-4.630822","","","","","Ballasalla Main Road","","","","IM9 2RQ","IM"
"583514065","way","https://osm.org/way/583514065","54.216244802412895","-4.696579622730015","","","","","Ballatessan Meadow","","","Peel","IM5 1DX",""
"10661831348","node","https://osm.org/node/10661831348","54.309643","-4.541195","","","","","Ballaugh Glen Road","","","Ballaugh","IM7 5JG","IM"
"1168570385","way","https://osm.org/way/1168570385","54.30370227388322","-4.563362142164276","","Dub Cottage","","","Ballaugh Main Road","","","Ballaugh","IM7 5EX","IM"
"1145708287","way","https://osm.org/way/1145708287","54.309749829083316","-4.5408761080963655","","","","","Ballaugh Main Road","","","Ballaugh","IM7 5EG","IM"
"948471959","node","https://osm.org/node/948471959","54.117134","-4.580154","","Mallards","","","Ballavale Road","","","Santon","IM4 1EH","IM"
"2725439539","node","https://osm.org/node/2725439539","54.188757","-4.570515","","Uplands","","","Ballavitchel Road","","","Douglas","IM4 2DN",""
"475392777","node","https://osm.org/node/475392777","54.343364","-4.432745","","Ballayockey Cottage","","","Ballayockey Lane","","","Regaby","IM7 3HP","IM"
"1283264563","node","https://osm.org/node/1283264563","54.287262","-4.586459","","Ballyre Beg","","","Balleira Road","","","Kirk Michael","IM6 1EE","IM"
"108818941","way","https://osm.org/way/108818941","54.287187843233255","-4.588457645026581","","Lough Ny Magher","","","Balleira Road","","","Kirk Michael","IM6 1EE","IM"
"6918863985","node","https://osm.org/node/6918863985","54.28691","-4.587425","","Michael United AFC","","","Balleira Road","","","Kirk Michael","IM6 1EE",""
"963255442","way","https://osm.org/way/963255442","54.31711286381518","-4.374634647668397","","Beach Cottage","","","Ballure Road","","","Ramsey","IM8 1NB",""
"10693864168","node","https://osm.org/node/10693864168","54.315906","-4.374061","","Lynwood","","","Ballure Road","","","Ramsey","IM8 1NL","IM"
"963422058","way","https://osm.org/way/963422058","54.315323725799445","-4.373675359606294","","Seafield","","","Ballure Road","","","Ramsey","IM8 1NL","IM"
"1149526203","way","https://osm.org/way/1149526203","54.316123557985776","-4.37414291883225","","Thorncliffe","","","Ballure Road","","","Ramsey","IM8 1NE","IM"
"221230012","way","https://osm.org/way/221230012","54.0947895","-4.627963","","","","","Balthane Road","","","Ballasalla","IM9 2AF",""
"5162989593","node","https://osm.org/node/5162989593","54.147663","-4.484593","","","","Clinch's Court","Bank Hill","","","Douglas","IM1 1JE",""
"5162998754","node","https://osm.org/node/5162998754","54.147604","-4.484598","","","","Clinch's Court","Bank Hill","","","Douglas","IM1 4QF",""
"410386594","way","https://osm.org/way/410386594","54.147336030394946","-4.48495915050251","","","","","Bank's Circus","","","Douglas","IM1 5AB","IM"
"531471591","way","https://osm.org/way/531471591","54.147279928377756","-4.485229249813964","","","","","Bank's Circus","","","Douglas","IM1 5AF","IM"
"92055438","way","https://osm.org/way/92055438","54.15189049156935","-4.529879369142082","","","","","Barley Field Road","","Isle of Man Business Park","Douglas","IM2 2QY",""
"991780874","way","https://osm.org/way/991780874","54.26064346006973","-4.579094793403857","","","","","Barregarrow Crossroads","","","Kirk Michael","IM6 1HQ","IM"
"12003494521","node","https://osm.org/node/12003494521","54.195354","-4.425777","","Dreamlang","","","Barroose Road","","","Baldrine","IM4 6AP",""
"227140565","way","https://osm.org/way/227140565","54.19534041982222","-4.425778154125203","","Barroose Road","","","Barroose Road","","","","IM4 6AP",""
"912355517","way","https://osm.org/way/912355517","54.315052251244964","-4.386875160692361","","","14","","Barrule Park","","","Ramsey","IM8 2BN","IM"
"80981736","way","https://osm.org/way/80981736","54.147987168529454","-4.475180096861411","","Imperial Buildings","","","Bath Place","","","Douglas","IM1 2BY","IM"
"1304426293","way","https://osm.org/way/1304426293","54.158771593806385","-4.482020374268845","","","1","","Bathurst Street","","","Douglas","IM2 3HH",""
"1315121248","way","https://osm.org/way/1315121248","54.158763445846354","-4.4820613522442185","","","1-2","","Bathurst Street","","","Douglas","IM2 3HH",""
"1304426292","way","https://osm.org/way/1304426292","54.1587545","-4.4821055","","","2","","Bathurst Street","","","Douglas","IM2 3HH",""
"1304426291","way","https://osm.org/way/1304426291","54.158737405272575","-4.482189625846458","","","3","","Bathurst Street","","","Douglas","IM2 3HH",""
"1304426290","way","https://osm.org/way/1304426290","54.158720599813286","-4.482273374380127","","","4","","Bathurst Street","","","Douglas","IM2 3HH",""
"1304426289","way","https://osm.org/way/1304426289","54.158704","-4.4823545000000005","","","5","","Bathurst Street","","","Douglas","IM2 3HH",""
"1304426288","way","https://osm.org/way/1304426288","54.15868688668662","-4.482438787151948","","","6","","Bathurst Street","","","Douglas","IM2 3HH",""
"1304426287","way","https://osm.org/way/1304426287","54.15866890723084","-4.4825256226382955","","","7","","Bathurst Street","","","Douglas","IM2 3HH",""
"186156409","way","https://osm.org/way/186156409","54.14462734903349","-4.468053776094854","","","","","Battery Pier","","","","IM1 5BS",""
"101812284","way","https://osm.org/way/101812284","54.07758324683136","-4.7397886594092355","","","1-2","","Bay View Road","","","Port Saint Mary","IM9 5AH","IM"
"162110745","way","https://osm.org/way/162110745","54.076341079175684","-4.738159746013652","","Bay House","","","Bay View Road","","","Port Saint Mary","IM9 5AQ","IM"
"101812236","way","https://osm.org/way/101812236","54.077008365840356","-4.739142405711958","","Helmshore House","","","Bay View Road","","","Port Saint Mary","IM9 5AG","IM"
"101812274","way","https://osm.org/way/101812274","54.0770959929958","-4.739317570440932","","Homemaker","","","Bay View Road","","","Port Saint Mary","IM9 5AG","IM"
"101812255","way","https://osm.org/way/101812255","54.07708155890966","-4.739177216417767","","Kenilworth","","","Bay View Road","","","Port Saint Mary","IM9 5AG","IM"
"101812267","way","https://osm.org/way/101812267","54.076687101375136","-4.738710983068994","","Laureston House","","","Bay View Road","","","Port Saint Mary","IM9 5AQ","IM"
"101812242","way","https://osm.org/way/101812242","54.07680686625868","-4.738803834420508","","Marina House","","","Bay View Road","","","Port Saint Mary","IM9 5AQ","IM"
"101812295","way","https://osm.org/way/101812295","54.076919235266246","-4.738967443180196","","Seamount","","","Bay View Road","","","Port Saint Mary","IM9 5AG","IM"
"101812317","way","https://osm.org/way/101812317","54.07638822719159","-4.7383330690522225","","Sefton House","","","Bay View Road","","","Port Saint Mary","IM9 5AQ","IM"
"101812261","way","https://osm.org/way/101812261","54.077225000000006","-4.739424000000001","","Waverley House","","","Bay View Road","","","Port Saint Mary","IM9 5AE","IM"
"101812245","way","https://osm.org/way/101812245","54.07750679784651","-4.739743650361762","","","","","Bay View Road","","","Port Saint Mary","IM9 5AH","IM"
"2689679569","node","https://osm.org/node/2689679569","54.077522","-4.73928","","Beach House","","","Bay View Road","","","Port St Mary","IM9 5AE","IM"
"91347919","way","https://osm.org/way/91347919","54.078640500000006","-4.664657500000001","","","1","","Bayr Grianagh","","","Castletown","IM9 1JL","IM"
"91347899","way","https://osm.org/way/91347899","54.07901163723602","-4.662357297750574","","","10","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"91347957","way","https://osm.org/way/91347957","54.07899350000001","-4.662168","","","11","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"91348018","way","https://osm.org/way/91348018","54.078971802069965","-4.661964081363251","","","12","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"91347884","way","https://osm.org/way/91347884","54.078950500000005","-4.6617500000000005","","Thie ny Shee","14","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"91347953","way","https://osm.org/way/91347953","54.078865944518746","-4.661584868146488","","","15","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"220293518","way","https://osm.org/way/220293518","54.078816999999994","-4.663022","","Alfenhuis","16","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"220293520","way","https://osm.org/way/220293520","54.07884850000001","-4.663124000000001","","Kop","17","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"220293532","way","https://osm.org/way/220293532","54.07888500000001","-4.6633215","","","18","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"220293533","way","https://osm.org/way/220293533","54.07890600000001","-4.6633995","","","19","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"91348072","way","https://osm.org/way/91348072","54.078929","-4.66444","","","2","","Bayr Grianagh","","","Castletown","IM9 1JL","IM"
"220293537","way","https://osm.org/way/220293537","54.07896541365385","-4.663575403339264","","","20","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"220293539","way","https://osm.org/way/220293539","54.0789865","-4.6636495","","","21","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"220293541","way","https://osm.org/way/220293541","54.078990803127745","-4.663872621717749","","","22","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"220293519","way","https://osm.org/way/220293519","54.078946","-4.663909","","Caarys","23","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"91348010","way","https://osm.org/way/91348010","54.07873074927561","-4.664008598894028","","Mannin Veen","24","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"91348039","way","https://osm.org/way/91348039","54.07857872986171","-4.664196483218024","","","25","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"91347907","way","https://osm.org/way/91347907","54.078461000000004","-4.6642985","","Thie Corniel","26","","Bayr Grianagh","","","Castletown","IM9 1HL","IM"
"91347917","way","https://osm.org/way/91347917","54.079066542301106","-4.664288486562884","","","3","","Bayr Grianagh","","","Castletown","IM9 1JL","IM"
"91347849","way","https://osm.org/way/91347849","54.07921398825737","-4.664245421887736","","","4","","Bayr Grianagh","","","Castletown","IM9 1JL","IM"
"91347830","way","https://osm.org/way/91347830","54.079308383979885","-4.664052786362134","","","5","","Bayr Grianagh","","","Castletown","IM9 1JL","IM"
"91347880","way","https://osm.org/way/91347880","54.07933215549299","-4.6638095563376","","","6","","Bayr Grianagh","","","Castletown","IM9 1JL","IM"
"91347999","way","https://osm.org/way/91347999","54.07927","-4.663642","","","7","","Bayr Grianagh","","","Castletown","IM9 1JL","IM"
"91347867","way","https://osm.org/way/91347867","54.079198","-4.6634235","","","8","","Bayr Grianagh","","","Castletown","IM9 1JL","IM"
"91347979","way","https://osm.org/way/91347979","54.07920526145348","-4.6631870201772445","","","9","","Bayr Grianagh","","","Castletown","IM9 1JL","IM"
"1279236798","node","https://osm.org/node/1279236798","54.285225","-4.591698","","Geay Varrey","","","Beachfield Farm Lane","","","Kirk Michael","IM6 1HD","IM"
"1329475997","way","https://osm.org/way/1329475997","54.16791196620437","-4.453835956578162","","","10","","Belgravia Road","","","Onchan","IM3 1HJ",""
"1329475996","way","https://osm.org/way/1329475996","54.16796708899673","-4.45386607302945","","","12","","Belgravia Road","","","Onchan","IM3 1HJ",""
"1329475995","way","https://osm.org/way/1329475995","54.168020985438396","-4.453897306842958","","","14","","Belgravia Road","","","Onchan","IM3 1HJ",""
"1329475994","way","https://osm.org/way/1329475994","54.16807512136849","-4.453928005716668","","Kella","16","","Belgravia Road","","","Onchan","IM3 1HH",""
"1329475993","way","https://osm.org/way/1329475993","54.168128344392464","-4.4539622677477","","","18","","Belgravia Road","","","Onchan","IM3 1HH",""
"1329475992","way","https://osm.org/way/1329475992","54.16818282413849","-4.453993835507145","","","20","","Belgravia Road","","","Onchan","IM3 1HH",""
"1329475991","way","https://osm.org/way/1329475991","54.16823756251541","-4.454024311680153","","","22","","Belgravia Road","","","Onchan","IM3 1HH",""
"1329475990","way","https://osm.org/way/1329475990","54.16828455787061","-4.454090370698481","","","24","","Belgravia Road","","","Onchan","IM3 1HH",""
"1329475989","way","https://osm.org/way/1329475989","54.168402606061875","-4.4540868339544275","","Kerin","26","","Belgravia Road","","","Onchan","IM3 1HH",""
"1329475988","way","https://osm.org/way/1329475988","54.16853928631593","-4.454165796469784","","","28","","Belgravia Road","","","Onchan","IM3 1HH",""
"1329475998","way","https://osm.org/way/1329475998","54.16785625518145","-4.453803698156424","","","8","","Belgravia Road","","","Onchan","IM3 1HJ",""
"1107455522","way","https://osm.org/way/1107455522","54.16743343451382","-4.453616981565075","","Belgravia Court","","","Belgravia Road","","","Onchan","IM3 1HJ",""
"151084502","way","https://osm.org/way/151084502","54.2259248664822","-4.678442360220419","","","41","","Belle Vue Park","","","Peel","IM5 1UE",""
"82466858","way","https://osm.org/way/82466858","54.15090028584961","-4.494677243312905","","Dorchester House","","","Belmont Hill","","","Douglas","IM1 4RE",""
"10727513210","node","https://osm.org/node/10727513210","54.150855","-4.494449","","Dorchester House","","","Belmont Hill","","","Douglas","IM1 4RE",""
"61596119","way","https://osm.org/way/61596119","54.1505215","-4.492476","","","","","Belmont Hill","","","Douglas","IM1 4NT","IM"
"12173895195","node","https://osm.org/node/12173895195","54.157184","-4.487349","","","19","","Berkeley Street","","","Douglas","IM2 3QB",""
"12173895194","node","https://osm.org/node/12173895194","54.157332","-4.487746","","","22","","Berkeley Street","","","Douglas","IM2 3QA",""
"12173895192","node","https://osm.org/node/12173895192","54.157303","-4.486863","","","3","","Berkeley Street","","","Douglas","IM2 3QB",""
"12173895193","node","https://osm.org/node/12173895193","54.157478","-4.487162","","","8","","Berkeley Street","","","Douglas","IM2 3QA",""
"889619378","way","https://osm.org/way/889619378","54.35739723075509","-4.45242282935204","","Ballavarry Farmhouse","","","Bernahara Road","","","Andreas","IM7 3HH","IM"
"1323291192","way","https://osm.org/way/1323291192","54.17671080536348","-4.478594019353567","","","38","","Berry Woods Avenue","","","","IM2 7DB","IM"
"1323291191","way","https://osm.org/way/1323291191","54.1767560370035","-4.478649819579496","","","40","","Berry Woods Avenue","","","","IM2 7DB","IM"
"79212574","way","https://osm.org/way/79212574","54.18138356156969","-4.464273782673165","","","","","Birch Hill Crescent","","","Onchan","IM3 3DL",""
"963255588","way","https://osm.org/way/963255588","54.32261750000001","-4.390595","","","","","Bircham Avenue Close","","","Ramsey","IM8 2NA",""
"9270605569","node","https://osm.org/node/9270605569","54.392103","-4.473895","","","","","Blue Point","","","Andreas","IM7 3EQ","IM"
"102635560","way","https://osm.org/way/102635560","54.32120808468142","-4.380335298696632","","","1","","Bourne Place","","","Ramsey","IM8 1JW","IM"
"64980926","way","https://osm.org/way/64980926","54.07686570310034","-4.646305945239337","","","10","","Bowling Green Road","","","Castletown","IM9 1EA","IM"
