"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","amenity","addr:unit","addr:housename","addr:housenumber","addr:substreet","addr:street","addr:locality","addr:place","addr:city","addr:postcode","addr:country","website","contact:website","phone","contact:phone","contact:email","contact:facebook"
"79398105","way","https://osm.org/way/79398105","54.08575325636515","-4.757497595032379","Mandarin","","","fast_food","","","26","","Church Road","","","Port Erin","IM9 6AQ","IM","","","+44 1624 835555","","","https://www.facebook.com/MandarinTakeaway/"
"102856189","way","https://osm.org/way/102856189","54.32238230156787","-4.386143982915781","Mandarin Chinese Take Away","","","fast_food","","","82","","Parliament Street","","","Ramsey","IM8 1AD","IM","","","","","",""
"99620577","way","https://osm.org/way/99620577","54.319216136923174","-4.514902384664136","Mangrove Café","","","cafe","","","","","Main Road","","Curraghs Wildlife Park","Ballaugh","IM7 5EA","IM","https://www.curraghswildlifepark.im/whats-here/mangrove-cafe/","","","","",""
"981865467","way","https://osm.org/way/981865467","54.17439687250997","-4.455543978719166","Manx Arms","","","pub","","","","","Onchan Main Road","","","Onchan","IM3 1BE","IM","https://pubsandbars.im/venue/manx-arms/","","","","",""
"10134769069","node","https://osm.org/node/10134769069","54.148683","-4.481042","Manx Cat Cafe","","","cafe","","","6","","Church Street","","","Douglas","IM1 2AG","IM","https://www.manxcatcafe.co.uk/","","07624 292122","","",""
"59700887","way","https://osm.org/way/59700887","54.224035910609174","-4.695491461088964","Marine Hotel","","","pub","","","","","Shore Road","","","Peel","IM5 1AH","IM","https://the-marine-hotel.business.site","","","","","https://www.facebook.com/themarinepeel/"
"943742952","node","https://osm.org/node/943742952","54.157823","-4.477112","Marmaris","","","fast_food","","","","","","","","","","","https://www.marmarisiom.com/","","+441624671995","","",""
"1185135507","way","https://osm.org/way/1185135507","54.08517654198935","-4.760233088123946","Martha's Kitchen at the Quarterdeck","","","cafe","","","","","","","","","","","","","","","",""
"685338717","node","https://osm.org/node/685338717","54.155114","-4.484676","Masala Zone","","","restaurant","","","12","Prospect Terrace","Woodbourne Road","","","Douglas","IM1 3AL","IM","","","","+44 1624 610062","","https://www.facebook.com/masalazoneiom"
"59287722","way","https://osm.org/way/59287722","54.15362971814851","-4.501235090340463","McDonald's","","","fast_food","","","","","Peel Road","","","Douglas","IM1 5ED","IM","https://www.mcdonalds.com/gb/en-gb/location/douglas/isle-of-man/peel-road/8260816.html","","","","",""
"102785222","way","https://osm.org/way/102785222","54.32166957591592","-4.382248730166041","Mini Cafe","","","cafe","","","23","","Parliament Street","","","Ramsey","IM8 1AS","IM","","","","","",""
"102783356","way","https://osm.org/way/102783356","54.32172140110181","-4.381050043756758","Mitre Hotel","","","pub","","","16","","Parliament Street","","","Ramsey","","IM","","","","","",""
"11698003303","node","https://osm.org/node/11698003303","54.161848","-4.472554","Mojo's Fish and Chip Shop","","","fast_food","I","","","Castle Mona Colonnade","Central Promenade","","","Douglas","","IM","","","","","","https://www.facebook.com/Mojosfishandchipshop/"
"5162998754","node","https://osm.org/node/5162998754","54.147604","-4.484598","Mrs Yang's Restaurant","","","restaurant","","","","Clinch's Court","Bank Hill","","","Douglas","IM1 4QF","IM","http://www.mrsyangs.co.uk/","","+44 1624 886886","","",""
"414616167","way","https://osm.org/way/414616167","54.07378133602235","-4.654521190386249","Mustang Sally's American Diner","","","restaurant","","","10","","Arbory Street","","","Castletown","","IM","","","","","",""
"60928923","way","https://osm.org/way/60928923","54.149646073990894","-4.479325495565828","Naadu","","","restaurant","","","7-17","","Wellington Street","","","Douglas","IM1 2AS","IM","","https://naadu.im/","","+44 1624 615202","",""
"419775945","way","https://osm.org/way/419775945","54.14914847899495","-4.477828512514789","Nags Head","","","pub","","","","","","","","","","","","","","","",""
"549539745","node","https://osm.org/node/549539745","54.208136","-4.634523","Neb Cafe","","","cafe","","","","","","","","","","","","","","","",""
"11698003301","node","https://osm.org/node/11698003301","54.161906","-4.472473","Neos","","","restaurant","J","","","Castle Mona Colonnade","Central Promenade","","","Douglas","IM2 4LZ","IM","","https://neospizza.co.uk/","","+44 1624 614001","",""
"5169005099","node","https://osm.org/node/5169005099","54.17534","-4.45616","New Cod on the Block","","","fast_food","","","25B","","","","Village Walk","Onchan","IM3 4EA","IM","","","","+44 1624 602152","",""
"62226371","way","https://osm.org/way/62226371","54.15368234745207","-4.4790597319116685","New Hong Kong","","","fast_food","","","35","","Castle Street","","","Douglas","IM1 2HA","IM","","","","","",""
"62393619","way","https://osm.org/way/62393619","54.164104951417244","-4.7396784734353075","Niarbyl Cafe","","","cafe","","","","","","","","","","","https://manxnationalheritage.im/our-sites/niarbyl-cafe-dalby/","","","","",""
"419052368","way","https://osm.org/way/419052368","54.15004476824221","-4.478469606736165","Niko's Grill","","","fast_food","","","62","","Duke Street","","","Douglas","IM1 2SE","IM","https://www.nikosgrill.im","","","","","https://www.facebook.com/NikosGrill.im/"
"10991935211","node","https://osm.org/node/10991935211","54.147931","-4.47897","Noa","","","cafe","","","","","","","","","","","","","","","",""
"10992195968","node","https://osm.org/node/10992195968","54.148469","-4.475113","Noa Bakehouse","","","cafe","","Peveril Buildings","","","Peveril Square","","","Douglas","IM1 2BS","IM","https://noa.im","","","","",""
"457251821","node","https://osm.org/node/457251821","54.164387","-4.479076","Noble's Park Café","","","cafe","","","","","","","","","","","","","","","",""
"912358202","way","https://osm.org/way/912358202","54.324252436713216","-4.381000364797136","Northern Pool Cafe","","","cafe","","Mooragh Promenade","","","Mooragh Promenade","","","Ramsey","IM8 3AB","IM","","","","","","https://www.facebook.com/npciom/"
"419113944","way","https://osm.org/way/419113944","54.15172421844892","-4.4794028712257035","Oasis Sandwich Bar","","","cafe","","","61","","Strand Street","","","Douglas","","","","","","","",""
"10132078264","node","https://osm.org/node/10132078264","54.166925","-4.451276","Ocean Cafe","","","cafe","","","","","","","","","","","","","","","",""
"11208072343","node","https://osm.org/node/11208072343","54.16974","-4.455937","Ocean Views","","","restaurant","","","","","Onchan Pleasure Park","","","Onchan","IM3 1HU","IM","https://oceanviews.im","","","","",""
"186415861","way","https://osm.org/way/186415861","54.14827551937168","-4.478533180746745","Old Market Inn","","","pub","","","","","","","","","","","","","","","",""
"415157502","way","https://osm.org/way/415157502","54.15328580596298","-4.478840474862639","Orange Indya","","","restaurant","","","24","","Castle Street","","","","","IM","","","","","",""
"80984687","way","https://osm.org/way/80984687","54.14939761410519","-4.4792880673080875","Oscar's","","","bar","","","28","","Victoria Street","","","Douglas","IM1 2LE","IM","https://pubsandbars.im/venue/oscars/","","","","",""
"60675022","way","https://osm.org/way/60675022","54.1515069602222","-4.478365065585539","Paparazzi Pizza","","","restaurant","","","26/27","","Loch Promenade","","","Douglas","IM1 2LY","IM","https://paparazzidouglas.co.uk","","","","",""
"1207122004","node","https://osm.org/node/1207122004","54.162544","-4.471516","Paragon","","","restaurant","","","","","","","","","","","https://palacehotel.co.im/paragon-restaurant/","","+44 1624 662662","","",""
"1198251769","node","https://osm.org/node/1198251769","54.069336","-4.73713","Pavilion Restaurant","","","restaurant","","","","","Kallow Point Road","","","Port Saint Mary","IM9 5EJ","IM","https://psmpavilion.im","","","","",""
"497360275","node","https://osm.org/node/497360275","54.227516","-4.69776","Peel Breakwater Kiosk","","","cafe","","","","","","","","","","","","","","","",""
"147462133","way","https://osm.org/way/147462133","54.22303105188742","-4.689699739869506","Peel Fisheries Chippy","","","fast_food","","","6","","Christian Street","","","Peel","","IM","","","","","","https://www.facebook.com/peelfisherieschippy"
"147604379","way","https://osm.org/way/147604379","54.22419900248915","-4.695255005917937","Peel Kiosk","","","cafe","","","","","","","","","","","","","","","",""
"419775947","way","https://osm.org/way/419775947","54.14942285724385","-4.477722086066442","Peri Peri Chicken Victoria Grill","","","fast_food","","","8","","Victoria Street","","","Douglas","IM1 2LH","IM","http://www.periperichicken.im","","","","",""
"164658119","way","https://osm.org/way/164658119","54.15488211132892","-4.484189430907912","Pestle and Mortar","","","cafe","","","1A","","Windsor Road","","","Douglas","IM1 3JX","IM","","","","","","https://www.facebook.com/people/The-Pestle-Mortar-Coffee-Shop/100057260177919/"
"942516662","node","https://osm.org/node/942516662","54.159383","-4.475615","Piano Bar & Lounge","","","cafe","","The Empress","","","Central Promenade","","","Douglas","IM2 4RA","IM","https://www.theempresshotel.net/dining/restaurants-bars/piano-bar-lounge","","","","",""
"11261590911","node","https://osm.org/node/11261590911","54.17458","-4.454845","Pizza Bella","","","restaurant","","Elm Tree House","33","","Onchan Main Road","","","Onchan","","IM","","https://pizzabellaiom.com/","","+44 1624 673734","info@pizzabellaiom.com",""
"455952596","node","https://osm.org/node/455952596","54.148973","-4.475615","Pizza Hut Delivery","","","fast_food","","","","","","","","","","","","https://www.pizzahut.co.uk/huts/uk-1/8116-douglas-isle-of-man/","","","",""
"62241459","way","https://osm.org/way/62241459","54.15492684397949","-4.4844966984111085","Pizza Napoli","","","restaurant","","","4-6","Prospect Terrace","Woodbourne Road","","","Douglas","IM1 3AL","IM","https://www.pizzanapoli.im/","","","","",""
"943742963","node","https://osm.org/node/943742963","54.157842","-4.477177","Pizza Pizza","","","fast_food","","","","","","","","","","","","","","","",""
"414251741","way","https://osm.org/way/414251741","54.14766429095955","-4.483928755853451","Pizzaiolo","","","fast_food","","","11","Clinch's Court","North Quay","","","Douglas","","IM","","","","","",""
"102638482","way","https://osm.org/way/102638482","54.32163999019591","-4.380112524320624","Pizzanista","","","fast_food","","","","","Market Place","","","Ramsey","","IM","","","","","",""
"102856115","way","https://osm.org/way/102856115","54.3222192216476","-4.383136852908052","Plough","","","pub","","","46","","Parliament Street","","","Ramsey","","","","","","","","https://www.facebook.com/profile.php?id=100063761312134"
"60048739","way","https://osm.org/way/60048739","54.085473729183065","-4.756897607086801","Port Erin Chippy & Diner","","","fast_food","","","","","Station Road","","","Port Erin","IM9 6AE","IM","","","","","","https://www.facebook.com/PortErinChippyandDiner"
"1107455501","way","https://osm.org/way/1107455501","54.16730127960521","-4.4524636292232715","Port Jack Chippy","","","restaurant","","","7","","","","Port Jack","Onchan","","","","","","","",""
"280860908","way","https://osm.org/way/280860908","54.14784507369717","-4.482592002458014","Quayside","","","cafe","","","16","","North Quay","","","","","IM","","","","","",""
"1126198585","way","https://osm.org/way/1126198585","54.22942439179082","-4.403413731066293","Queens Hotel","","","pub","","","","","","","","","","","","","","","",""
"283491272","node","https://osm.org/node/283491272","54.153792","-4.478537","Quids Inn","","","pub","","Falcon Hotel","","","Loch Promenade","","","Douglas","","IM","","","","","",""
"2737881166","node","https://osm.org/node/2737881166","54.168719","-4.522235","Railway Inn","","","pub","","","","","Union Mills Main Road","","","Union Mills","","IM","","","","","","https://www.facebook.com/people/The-Railway-Inn-Union-Mills/100057362961639/"
"11837769223","node","https://osm.org/node/11837769223","54.318837","-4.389","Ramsey Golf Club","","","restaurant","","","","","Brookfield Avenue","","","Ramsey","IM8 2AH","IM","https://www.ramseygolfclub.im","","","","",""
"10829691491","node","https://osm.org/node/10829691491","54.320868","-4.379648","Ramsey Peri Peri","","","restaurant","","","10","","","","Saint Paul's Square","Ramsey","IM8 1LE","IM","https://ramseyperiperi.com","","","","",""
"102856116","way","https://osm.org/way/102856116","54.32224287629066","-4.382997149408228","Ravioli House","","","restaurant","","","44","","Parliament Street","","","Ramsey","IM8 1AN","IM","","","","","",""
"101812309","way","https://osm.org/way/101812309","54.07728739612495","-4.739489105890129","Roots at the Bay","","","cafe","","","","","","","","","","","","","","","",""
"147183304","way","https://osm.org/way/147183304","54.22387889230129","-4.692655480050511","Roots by the Sea","","","cafe","","Roots by the Sea","26","","Shore Road","","","Peel","IM5 1NH","IM","https://www.rootsbythesea.co.uk/","","+447624234221","","",""
"549539702","node","https://osm.org/node/549539702","54.223878","-4.692654","Roots by the Sea","","","cafe","","","26","","Shore Road","","","Peel","","","https://www.rootsbythesea.co.uk/","","+447624234221","","",""
"419950958","way","https://osm.org/way/419950958","54.14946769245048","-4.480599268703319","Roots in the city","","","cafe","","","2","","Prospect Hill","","","Douglas","IM1 2AL","IM","","","","","",""
"455458441","node","https://osm.org/node/455458441","54.148748","-4.481102","Rover's Return","","","pub","","","11","","Church Street","","","Douglas","IM1 2AG","IM","https://www.bushys.com/the-rovers-return/","","","","","https://www.facebook.com/TheRoversReturnPubIoM"
"147191861","way","https://osm.org/way/147191861","54.22269783536322","-4.692394585497812","Royal India","","","restaurant","","","6","","Atholl Place","","","Peel","IM5 1HE","IM","","","","","","https://www.facebook.com/p/Royal-India-Peel-Isle-Of-Man-Im5-1he-100054267200028/"
"102856114","way","https://osm.org/way/102856114","54.322277502534824","-4.384111816467512","Rum Baba's","","","restaurant","","","66","","Parliament Street","","","Ramsey","IM8 1AJ","IM","","https://rumbabas.im/","","+44 1624 264917","Rumbababookings@gmail.com",""
"62226372","way","https://osm.org/way/62226372","54.15427615268525","-4.478951387040311","Sam Webbs","","","pub","","","","","Marina Road","","","Douglas","IM1 2HF","IM","https://pubsandbars.im/venue/sam-webbs/","","","","",""
"936625322","node","https://osm.org/node/936625322","54.148026","-4.478993","Santander Work Café","","","cafe","","Market Hall","1","","Market Hill","","","Douglas","IM1 2BQ","IM","https://www.workcafe.im","","+44 8000 84 28 88","","","https://www.facebook.com/workcafeisleofman"
"531471591","way","https://osm.org/way/531471591","54.147279928377756","-4.485229249813964","Seven Kingdom Distillery","","","pub","","","","","Bank's Circus","","","Douglas","IM1 5AF","IM","https://www.sevenkingdomdistillery.com/","","+44 1624 620232","","",""
"62091776","way","https://osm.org/way/62091776","54.15356705340986","-4.4779807409499135","Shake Lounge","","","cafe","","","","","","","","","","","","","","","",""
"147191828","way","https://osm.org/way/147191828","54.22288532489198","-4.692883622243618","Shamyr Hey","","","cafe","","Powell House","41","","Michael Street","","","Peel","","IM","","","","","",""
"1315121248","way","https://osm.org/way/1315121248","54.158770950631066","-4.482060850202749","Shane's Chippy II","","","fast_food","","","1-2","","Bathurst Street","","","Douglas","IM2 3HH","IM","","","","","",""
"62390312","way","https://osm.org/way/62390312","54.08512866047707","-4.720738905448485","Shore Hotel","","","pub","","","","","Shore Road","Gansey","","Port St Mary","IM9 5LZ","IM","https://www.theshoregansey.com","","+44 1624 832269","","",""
"1126198608","way","https://osm.org/way/1126198608","54.22634462598361","-4.392279298265445","Shore Hotel","","","pub","","Shore Hotel","","","Old Laxey Hill","","","Laxey","","IM","http://www.shorehotel.im","","","","",""
"10598643197","node","https://osm.org/node/10598643197","54.320632","-4.380698","Silver Star Chinese Takeaway","","","restaurant","","","1","","Waterloo Road","","","Ramsey","","IM","","","","","","https://www.facebook.com/profile.php?id=100045807560539"
"283495156","node","https://osm.org/node/283495156","54.106243","-4.638587","Silverdale Café and Restaurant","","","cafe","","The Cregg Mill","","","","","Silverdale","Ballasalla","IM9 3DS","IM","","","","","","https://www.facebook.com/SilverdaleGlen/"
"10048354001","node","https://osm.org/node/10048354001","54.086772","-4.75605","Simple Chargrill and Pizza","","","fast_food","","","","","","","","","","","https://simple.touchtakeaway.net/menu","","+447624330330","","",""
"943669796","node","https://osm.org/node/943669796","54.154945","-4.478668","Sir Norman's","","","bar","","","","","","","","","","","http://www.sirnormans.com/#eat-together","","","","",""
"420051250","way","https://osm.org/way/420051250","54.14860771331728","-4.479070472036776","Smash 'n' Fry","","","restaurant","","","9-11","","Duke Street","","","Douglas","","IM","","","","","",""
"734998863","node","https://osm.org/node/734998863","54.149658","-4.476131","Snack Shack","","","cafe","","","","","","","","","","","","","","","",""
"101520494","way","https://osm.org/way/101520494","54.0848520464678","-4.758543690138656","Southern Asia Chinese","","","fast_food","","","","","","","","","","","","","+44 1624 836516","","",""
"12465463037","node","https://osm.org/node/12465463037","54.321944","-4.379464","Spark a Rainbow","","","cafe","","","","","","","","","","","","","","","",""
"410363364","way","https://osm.org/way/410363364","54.14819922766822","-4.479001971929741","Spill The Beans","","","cafe","","","1","","Market Hill","","","Douglas","","IM","","","","","",""
"102856194","way","https://osm.org/way/102856194","54.322239","-4.3832915","Star Grill","","","fast_food","","","48","","Parliament Square","","","Ramsey","","IM","","https://stargrillpizzaramsey.com/","","+44 1624 818111","",""
"416526314","way","https://osm.org/way/416526314","54.15408207472759","-4.478669218000878","Star Grill & Pizza","","","fast_food","","","6","","Marina Road","","","Douglas","","IM","https://stargrillpizzadouglas.com","","+44 1624 613822","","",""
"419056951","way","https://osm.org/way/419056951","54.14942807590882","-4.478711522801325","Starbucks","","","cafe","","","18a-20","","Victoria Street","","","Douglas","IM1 2LE","IM","","","","","",""
"1125185105","way","https://osm.org/way/1125185105","54.15199529717987","-4.49975437561731","Starbucks","","","cafe","13","","","","Peel Road","","","Douglas","IM1 5ED","IM","","","","","",""
"420023851","way","https://osm.org/way/420023851","54.14962749148619","-4.480909714042547","Street Kitchen","","","restaurant","","Belfast House","5","","Prospect Hill","","","Douglas","IM1 1ES","IM","","","","+44 7624 304904","","https://www.facebook.com/streetkitcheniom"
"136226759","way","https://osm.org/way/136226759","54.26218311392425","-4.463052262080891","Summit Hotel","","","cafe","","","","","","","","","","","","","","","","https://www.facebook.com/snaefellsummit/"
"1111547295","way","https://osm.org/way/1111547295","54.224689500000004","-4.669741999999999","Sunset Lakes","","","cafe","","","","","","","","","","","https://sunsetlakesisleofman.com/sunset-lakes-cafe/","","","","",""
"943822599","node","https://osm.org/node/943822599","54.149312","-4.477585","Tacoma Bar and Kitchen","","","restaurant","","","6","","Victoria Street","","","Douglas","IM1 2LH","IM","https://www.tacoma.co.im/","","+44 1624 649329","","",""
"8215111483","node","https://osm.org/node/8215111483","54.16553","-4.478727","Talk of the Town","","","restaurant","","Noble's Park Pavilion","","","","","Noble's Park","Douglas","IM2 4BD","IM","https://talkofthetown.im/","","+44 1624 670430","","",""
"505512397","node","https://osm.org/node/505512397","54.157823","-4.477011","Taste of India","","","restaurant","","","1","Clarence Terrace","Central Promenade","","","Douglas","","IM","http://www.tasteofindiaiom.com","","","","",""
"102737949","way","https://osm.org/way/102737949","54.321935865423605","-4.382861263367778","Tasty Bite","","","fast_food","","","29","","Parliament Street","","","Ramsey","IM8 1AT","IM","","","","","",""
"10048314336","node","https://osm.org/node/10048314336","54.153858","-4.478798","Tea Evolution","","","cafe","","","","","","","","","","","https://teaevolution-im.stackstaging.com/","","+447624225995","","",""
"685338705","node","https://osm.org/node/685338705","54.155503","-4.484865","Terrace Chippy","","","fast_food","","","26","Prospect Terrace","Woodbourne Road","","","Douglas","IM1 3AL","IM","https://terracechippy.com","","","","","https://www.facebook.com/people/Terrace-Chippy/100077454909329/"
"685338721","node","https://osm.org/node/685338721","54.155558","-4.484893","Terrace Chippy Diner","","","restaurant","","","28","Prospect Terrace","Woodbourne Road","","","Douglas","IM1 3AL","IM","https://terracechippy.com","","","","","https://www.facebook.com/people/Terrace-Chippy/100077454909329/"
"419113951","way","https://osm.org/way/419113951","54.152170340061666","-4.479348788005594","Terry's Tatos","","","fast_food","","","79","","Strand Street","","","Douglas","IM1 2EN","IM","","","","","",""
"10620013853","node","https://osm.org/node/10620013853","54.150732","-4.483908","Thai Thai","","","restaurant","","Capital House","","","Circular Road","","","Douglas","IM1 1AG","IM","https://www.thai-thai.uk","","","","",""
"38300992","way","https://osm.org/way/38300992","54.09922716832077","-4.6340085423221185","The Abbey","","","restaurant","","","","","Abbey Road","","","Ballasalla","IM9 3DB","IM","https://www.theabbey.im/","","+441624822393","","",""
"80249705","way","https://osm.org/way/80249705","54.14826290797223","-4.478349290540523","The Albert","","","pub","","","","","","","","","","","","","","","",""
"473176891","node","https://osm.org/node/473176891","54.150085","-4.478171","The Alpine","","","cafe","","","5","","Regent Street","","","Douglas","","IM","http://www.harbourguides.com/thealpine","","+44 1624 619249","","",""
"4172726236","node","https://osm.org/node/4172726236","54.153522","-4.478683","The Atrium Cafe","","","cafe","","","","","","","","","","","","","","","","https://www.facebook.com/towerhouseiom"
"455297140","node","https://osm.org/node/455297140","54.170591","-4.639548","The Baltic Inn","","","pub","","","","","","","","","","","","","","","",""
"246336691","way","https://osm.org/way/246336691","54.14793306807306","-4.4780170399621975","The Barbary Coast","","","bar","","","","","North Quay","","","Douglas","IM1 4LA","IM","https://barbarycoast.im","","","","","https://www.facebook.com/barbarycoastisleofman/"
"101833417","way","https://osm.org/way/101833417","54.08386468176852","-4.762543272533579","The Bay Hotel","","","pub","","","","","","","","","","","","","","","",""
"1209652398","node","https://osm.org/node/1209652398","54.154236","-4.480767","The Bay Room","","","cafe","","","","","","","","","","","https://www.gov.im/mnh/heritage/restaurants/","","+44 1624 612211","","",""
"101875109","way","https://osm.org/way/101875109","54.07150735804826","-4.737205414491126","The Boathouse","","","restaurant","","","1","","Loch Road","","","","","IM","","","","","",""
"943742958","node","https://osm.org/node/943742958","54.158006","-4.477328","The Boathouse","","","cafe","","","4-6","","Castle Mona Avenue","","","Douglas","","IM","","","","","",""
"6609128010","node","https://osm.org/node/6609128010","54.223064","-4.69747","The Boatyard Restaurant","","","restaurant","","Mariners Wharf","","Mariners Wharf","East Quay","","","Peel","IM5 1AR","IM","https://theboatyardpeel.com/","https://theboatyardpeel.com/","+44 1624 845470","+44 1624 845470","fish@theboatyardpeel.com",""
"419113947","way","https://osm.org/way/419113947","54.152121759540954","-4.47934430258407","The Bohemian Coffee House","","","cafe","","","77","","Strand Street","","","Douglas","IM1 2EN","IM","","","","","",""
"80984768","way","https://osm.org/way/80984768","54.14940622782376","-4.479144661283881","The Bohemian Coffee Shop","","","cafe","","","26","","Victoria Street","","","Douglas","IM1 2LE","IM","","","","","",""
"11948134461","node","https://osm.org/node/11948134461","54.159266","-4.475739","The Brasserie Restaurant","","","restaurant","","The Empress","","","Central Promenade","","","Douglas","IM2 4RA","IM","https://www.theempresshotel.net/dining/restaurants-bars/brasserie","","","","",""
"79141651","way","https://osm.org/way/79141651","54.147799413539616","-4.483384629199369","The Bridge","","","pub","","","8-9","","North Quay","","","Douglas","IM1 4LQ","IM","https://pubsandbars.im/venue/the-bridge/","","","","",""
"184773631","way","https://osm.org/way/184773631","54.23161131981363","-4.40666318658855","The Bridge Inn","","","pub","","","","","","","","","","","","","","","",""
"79143093","way","https://osm.org/way/79143093","54.14788167409887","-4.479327015794302","The British","","","pub","","","","","North Quay","","","Douglas","IM1 4LB","IM","https://pubsandbars.im/venue/the-british-embassy-room/","","","","",""
"419056953","way","https://osm.org/way/419056953","54.149549861772","-4.478775941756337","The Buttery","","","cafe","","","","","","","","","","","","","","","",""
"62118200","way","https://osm.org/way/62118200","54.14860430147901","-4.47850225686347","The Caff","","","cafe","","","","","","","","","","","","","+44 1624 614214","","",""
"549539743","node","https://osm.org/node/549539743","54.208531","-4.635231","The Cat That","","","cafe","","","","","","","","","","","","","","","",""
"79212621","way","https://osm.org/way/79212621","54.178799037794704","-4.4790233678316405","The Cat With No Tail","","","pub","","","","Hailwood Court","Hailwood Avenue","","","Douglas","IM2 7EA","IM","https://pubsandbars.im/venue/cat-with-no-tail/","","","","",""
"102856141","way","https://osm.org/way/102856141","54.32223140897927","-4.386978161916639","The Central","","","pub","","Central Hotel","","","Parliament Square","","","Ramsey","IM8 1AH","IM","","","","","",""
"146907353","way","https://osm.org/way/146907353","54.22328451926202","-4.696258094173474","The Central","","","pub","","","12-14","","Castle Street","","","Peel","IM5 1AN","IM","","","","","",""
"1069288758","node","https://osm.org/node/1069288758","54.161135","-4.481951","The Chip Yard","","","fast_food","","","","","","","","","","","","","","","",""
"146835166","way","https://osm.org/way/146835166","54.22393028138454","-4.694415607117685","The Cod and Castle","","","fast_food","","","13a","","Shore Road","","","Peel","","IM","","","","","","https://www.facebook.com/thecodandcastle"
"158683955","way","https://osm.org/way/158683955","54.15774633405338","-4.643452755309594","The Coffee Cottage","","","cafe","","Watertrough Cottage","","","Shoulder Road","","","Foxdale","","","","","","","","https://www.facebook.com/thecoffeecottagesouthbarrule"
"10946924724","node","https://osm.org/node/10946924724","54.154015","-4.478928","The Coffee Hub","","","cafe","","","5","","Marina Road","","","Douglas","IM1 2HD","IM","","","","","","https://www.facebook.com/profile.php?id=100092525676951"
"102638465","way","https://osm.org/way/102638465","54.321764796672966","-4.380199170991793","The Commercial","","","pub","","","","","Market Place","","","Ramsey","IM8 1JU","IM","","","","","",""
"418111629","way","https://osm.org/way/418111629","54.1503378575157","-4.478321063456688","The Conister Arms","","","pub","","Old Post Office","6","","Regent Street","","","Douglas","IM1 2EA","IM","https://www.jdwetherspoon.com/pubs/the-conister-arms-douglas/","","","","",""
"146910948","way","https://osm.org/way/146910948","54.22233203192094","-4.697226404915973","The Creek Inn","","","pub","","","","","Station Place","","","Peel","IM5 1AT","IM","","","","","","https://www.facebook.com/p/The-Creek-Inn-100063570971405/"
"963768003","way","https://osm.org/way/963768003","54.18506980945669","-4.568154054261354","The Crosby","","","pub","","","","","Crosby Main Road","","","Crosby","IM4 2DQ","IM","https://pubsandbars.im/venue/the-crosby/","","","","",""
"414616163","way","https://osm.org/way/414616163","54.073908775609766","-4.655264042869901","The Cupcakery","","","cafe","","","26","","Arbory Street","","","Castletown","","IM","","","","","","https://www.facebook.com/thecupcakery.im/"
"727476126","node","https://osm.org/node/727476126","54.148907","-4.47863","The Eatery","","","cafe","","","20a","","Duke Street","","","","IM1 2AY","IM","","theeatery.co.uk","","+441624608414","",""
"60048757","way","https://osm.org/way/60048757","54.08521629786938","-4.7588651200177985","The Falcons Nest Hotel","","","pub","","","","","Station Road","","","Port Erin","IM9 6AF","IM","https://www.thenest.im","","+44 1624 834077","","",""
"774072369","node","https://osm.org/node/774072369","54.15306","-4.479265","The Fig & Olive","","","restaurant","","","13-15","","Castle Street","","","","","IM","","https://figandolive.im","","+44 1624 626003","",""
"59523528","way","https://osm.org/way/59523528","54.13662314172986","-4.55822968403507","The Forge","","","restaurant","","","","","","","","Santon","IM4 1JE","IM","https://www.theforge.im","","+44 1624 610031","","",""
"10048694530","node","https://osm.org/node/10048694530","54.136678","-4.55829","The Forge","","","restaurant","","","","","","","","","","","https://www.theforge.im/","","+441624610031","","",""
"420051253","way","https://osm.org/way/420051253","54.148706635097646","-4.479048191610881","The Front Porch","","","bar","","","13-17","","Duke Street","","","Douglas","IM1 2BB","IM","https://www.thefrontporch.co.im","","","","",""
"10048314648","node","https://osm.org/node/10048314648","54.320194","-4.38159","The Fynoderee Distillery","","","bar","","","","","Parsonage Road","","","Ramsey","IM8 2EE","IM","https://fynoderee.com/","","+441624812756","","",""
"100443843","way","https://osm.org/way/100443843","54.07325133559984","-4.652789540639084","The Garrison","","","pub","","","5","","Castle Street","","","","","IM","","","","","",""
"1183748019","way","https://osm.org/way/1183748019","54.22397121214296","-4.393595582268151","The Gelato Shed","","","cafe","","","","","","","","","","","","","","","",""
"410363359","way","https://osm.org/way/410363359","54.147879560849844","-4.4795331132556475","The Grand House","","","restaurant","","","35","","North Quay","","","Douglas","IM1 4LB","IM","https://grandhouse.im","","","","",""
"895078378","way","https://osm.org/way/895078378","54.36569784741648","-4.448644757917817","The Grosvenor","","","pub","","","","","Andreas Main Road","","","Andreas","IM7 4HE","IM","","","","","","https://www.facebook.com/grosvenorandreasnorthisleofman/"
"60007292","way","https://osm.org/way/60007292","54.085129358097","-4.756400189874147","The Haven","","","pub","","","","","Station Road","","","Port Erin","IM9 6AB","IM","https://pubsandbars.im/venue/the-haven/","","","","",""
"78189884","way","https://osm.org/way/78189884","54.197100999999996","-4.610695000000001","The Hawthorn","","","restaurant","","","","","Peel Road","","","Greeba","IM4 3LF","IM","https://thehawthorn.im","","+44 1624 801268","","","https://www.facebook.com/thehawthorn/"
"159753877","way","https://osm.org/way/159753877","54.1509256178859","-4.5171377008436435","The Heron","","","pub","","","","","Cushag Road","","","Douglas","IM2 2BZ","IM","https://pubsandbars.im/venue/the-heron/","","","","",""
