"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","shop","addr:unit","addr:housename","addr:housenumber","addr:street","addr:place","addr:city","addr:postcode","addr:country","website","contact:website","phone","contact:phone","contact:fax","contact:email","contact:facebook"
"102890354","way","https://osm.org/way/102890354","54.321240866428155","-4.38472375989357","Drum Base","","","musical_instrument","","","","Albert Road","","Ramsey","IM8 2EL","IM","","","","","","drumbaseiom@gmail.com","https://www.facebook.com/drumbaseiom/"
"11698003299","node","https://osm.org/node/11698003299","54.16153","-4.473001","Dry Cleaning by Christopher's","","","dry_cleaning","","","","Central Promenade","","Douglas","","IM","","","","","","",""
"417401612","way","https://osm.org/way/417401612","54.15209739708","-4.478933467768862","Dunwell Jewellers","","","jewelry","","","76","Strand Street","","Douglas","IM1 2EN","IM","","","","","","",""
"727476127","node","https://osm.org/node/727476127","54.148868","-4.478649","Dye-namic Hair Studio","","","hairdresser","","","","Duke Street","","","","IM","","","","+441624613183","","",""
"1154364550","way","https://osm.org/way/1154364550","54.165238255022494","-4.484426188959386","EVF Today's Express, Bray Hill","","","convenience","","","","Bray Hill","","Douglas","","","","","","","","","https://www.facebook.com/p/EVF-Todays-Express-Brayhill-100063881700245/"
"1153437142","way","https://osm.org/way/1153437142","54.15156258061686","-4.485433933805445","East Coast Autos Ltd","","","car_repair","","","20","Tynwald Street","","Douglas","IM1 1BG","IM","","","","+44 7624 497392","","","https://www.facebook.com/eastcoastautosim/"
"417401587","way","https://osm.org/way/417401587","54.15167190413737","-4.478979548457287","Eclipse","","","clothes","","","","","","","","","","","","","","",""
"1150296507","way","https://osm.org/way/1150296507","54.14903635447823","-4.481191014798546","Eden Wood","","","pet_grooming","","","20","Church Street","","Douglas","","IM","","","","+44 7624 413003","","",""
"60705584","way","https://osm.org/way/60705584","54.14903325860488","-4.500819384958331","Edmundson Electrical","","","trade","","Peterson House","","","Middle River Industrial Estate","Douglas","IM2 1AL","","https://www.edmundson-electrical.co.uk/","","","","","",""
"10829691488","node","https://osm.org/node/10829691488","54.320801","-4.378865","Edwina's","","","gift","","","18","","Saint Paul's Square","Ramsey","IM8 1LH","IM","","","","","","",""
"438325855","way","https://osm.org/way/438325855","54.19677129782504","-4.419889844536766","Egg Hut","","","farm","","","","","","","","","","","","","","",""
"498494360","node","https://osm.org/node/498494360","54.222727","-4.691865","Elaine's Flowers","","","florist","","","12","Atholl Place","","Peel","IM5 1HE","IM","https://www.elainesflowers.co.im","","+44 1624 842882","","","",""
"10716540904","node","https://osm.org/node/10716540904","54.175014","-4.456563","Elements of Beauty","","","beauty","","","","Avondale Court","","Onchan","IM3 1AG","IM","https://elementsofbeautyiom.com","","","","","",""
"414616162","way","https://osm.org/way/414616162","54.073662907159985","-4.654059476350728","Elysium Beauty","","","beauty","","","","","","","","","","","","","","",""
"549539696","node","https://osm.org/node/549539696","54.223949","-4.691616","Empire Garage","","","car_repair","","","","","","","","","","","","","","",""
"10716379658","node","https://osm.org/node/10716379658","54.173552","-4.456608","Eric Faragher Funeral Directors","","","funeral_directors","","","6","Onchan Main Road","","Onchan","","IM","https://www.efl.im","","","","","",""
"1210859175","way","https://osm.org/way/1210859175","54.085588152468745","-4.756549942046427","Erin Bike Hut","","","bicycle","","The Showroom","","Station Road","","Port Erin","IM9 6AE","IM","https://www.erinbikehut.im/","","","+44 1624 835484","","sales@erinbikehut.im","https://www.facebook.com/erinbikehut"
"101772870","way","https://osm.org/way/101772870","54.085500730676614","-4.758068653878933","Erin News","","","newsagent","","","11","Station Road","","Port Erin","IM9 6AE","IM","","","","","","",""
"186415871","way","https://osm.org/way/186415871","54.14832249325235","-4.478668676049069","Eternity","","","hairdresser","","","4","Market Hill","","Douglas","","IM","","","","","","",""
"104804401","way","https://osm.org/way/104804401","54.159141510074946","-4.478238520317877","Eurocycles","","","bicycle","","","8,8A","Victoria Road","","Douglas","","IM","http://eurocycles.im/","","+44 1624 624909","","","",""
"419113951","way","https://osm.org/way/419113951","54.152170340061666","-4.479348788005594","Everest","","","yes","","","79","Strand Street","","Douglas","IM1 2EN","IM","","","","","","",""
"975084137","way","https://osm.org/way/975084137","54.14890023310326","-4.478874691914374","Executive Barber Shop","","","hairdresser","","","","Duke Street","","","","IM","","","","","","",""
"420051241","way","https://osm.org/way/420051241","54.14897669442494","-4.478531544126717","Extreme Art & Gadgets","","","gift","","","22","Duke Street","","","","IM","","","","","","",""
"102783348","way","https://osm.org/way/102783348","54.32162453865911","-4.380634201221954","Fade to Grade","","","hairdresser","","","10","Parliament Street","","Ramsey","","IM","","","","","","",""
"12175084935","node","https://osm.org/node/12175084935","54.148156","-4.485295","Farrell's","","","hairdresser","","","4","Peel Road","","Douglas","","","","","","","","","https://www.facebook.com/farrellsbarbers"
"111719180","way","https://osm.org/way/111719180","54.30952890256131","-4.5424346655866055","Fast Lane Ltd","","","car","","","","","","","","","","","","","","",""
"111719183","way","https://osm.org/way/111719183","54.308835395140065","-4.542740630817904","Fast Lane Ltd","","","car_repair","","","","","","","","","","","","","","",""
"102638462","way","https://osm.org/way/102638462","54.32152912636512","-4.380346018974258","Feltons","","","hardware","","Saddle Shops","2","Parliament Street","","Ramsey","IM8 1LA","IM","","","","","","",""
"1306229008","way","https://osm.org/way/1306229008","54.22488400000001","-4.697366500000001","Fish Bar","","","seafood","","","","","","","","","","","","","","",""
"685414508","node","https://osm.org/node/685414508","54.1528","-4.47926","Flannels","","","clothes","5-7","Strand Shopping Center","","Strand Street","","Douglas","IM1 2ER","IM","https://www.flannels.com/isle-of-man-fl-store-1587","","","","","",""
"11492613763","node","https://osm.org/node/11492613763","54.169867","-4.495847","Follan Natural Health Centre","","","massage","","","","Carr's Lane","Tromode Estate","Tromode","IM4 4QB","","","https://www.follan.co.uk/","","+44 1624 852140","","",""
"92055457","way","https://osm.org/way/92055457","54.15154949999999","-4.531547999999998","Ford","","","car","","","","","","","","","","","","","","",""
"685338709","node","https://osm.org/node/685338709","54.155338","-4.48478","Fortuna Antiques","","","antiques","","","20","Woodbourne Road","","Douglas","IM1 3AL","IM","https://fortunaantiques.im/","","+44 7624 340079","","","",""
"480447824","node","https://osm.org/node/480447824","54.089893","-4.628667","Franklin's","","","car","","","","","","","","","https://franklins.co.im/","","","","","",""
"10048327440","node","https://osm.org/node/10048327440","54.085723","-4.756518","Franklins","","","car","","The Showroom","","Station Road","","Port Erin","IM9 6AE","IM","https://www.franklins.co.im/","","+44 1624 830800","","","",""
"419113938","way","https://osm.org/way/419113938","54.15155797175247","-4.4793467372260105","Freedom Travel","","","travel_agency","","","53","Strand Street","","Douglas","","","","","","","","",""
"12090653555","node","https://osm.org/node/12090653555","54.223151","-4.697462","Fresh Ink Tattoo","","","tattoo","","","","","","","","","","","","","","",""
"102856181","way","https://osm.org/way/102856181","54.322710944477556","-4.386082435999068","Furnitureland","","","furniture","","The Showroom","","West Street","","Ramsey","IM8 1DB","","","","","","","",""
"416526306","way","https://osm.org/way/416526306","54.152792804886474","-4.478933839120805","G.H. Corlett","","","jewelry","","","4-6","Castle Street","","","IM1 2EU","IM","https://www.ghcorlett.com/","","","","","",""
"1308483341","way","https://osm.org/way/1308483341","54.146487711556446","-4.480648099052386","GSF Car Parts","","","car_parts;wholesale","13D","","","","South Quay Industrial Estate","Douglas","IM1 5AT","IM","","","","+44 1624 620000","","",""
"415157488","way","https://osm.org/way/415157488","54.152571500965024","-4.478978523531271","Gadget Mann","","","electronics","","","92","Strand Street","","Douglas","IM1 2EP","","","","","","","",""
"147199527","way","https://osm.org/way/147199527","54.223083792832156","-4.689356691764643","Gales Fayre","","","convenience","","Peveril Building","","Peveril Road","","Peel","","","","","","","","",""
"823878928","node","https://osm.org/node/823878928","54.152829","-4.479375","Game","","","video_games","","Strand Shopping Centre","","Strand Street","","Douglas","IM1 2ER","IM","https://storefinder.game.co.uk/game/stores/2236/Douglas","","","","","",""
"100018172","way","https://osm.org/way/100018172","54.0736752811765","-4.653662015409147","Gaslight Gift Shop","","","gift","","","2","Malew Street","","Castletown","","IM","","","+44 1624 824414","","","",""
"146833077","way","https://osm.org/way/146833077","54.22371897189168","-4.697277158104252","General boat repairs","","","repair","","","","","","","","","","","","","","",""
"420028939","way","https://osm.org/way/420028939","54.149131215816595","-4.479117744300312","Genesis Gallery","","","art","","","39","Victoria Street","","Douglas","","IM","","","","","","",""
"82674250","way","https://osm.org/way/82674250","54.151749984133765","-4.483501603745712","Gillian Sheard","","","optician","","","35","Bucks Road","","Douglas","IM1 3DE","IM","","http://www.gilliansheard.co.uk/","","+44 1624 676260","","info@gilliansheardoptician.co.uk",""
"230777719","way","https://osm.org/way/230777719","54.23184243329234","-4.406171919609541","Ginger Giraffe","","","furniture","","The Old Bakery","","New Road","","Laxey","IM4 7BB","IM","","","","","","",""
"10298618528","node","https://osm.org/node/10298618528","54.323454","-4.395001","Gladstone Garage","","","car_repair","","","","","Gladstone Park Industrial Estate","Ramsey","","IM","","","","","","",""
"165129858","way","https://osm.org/way/165129858","54.17121019255088","-4.484214540716576","Golden Gate","","","fast_food","","","13","Snaefell Road","","Douglas","IM2 6LX","IM","","","","","","",""
"415157491","way","https://osm.org/way/415157491","54.15271861928627","-4.479028748529329","Golden Orchid","","","jewelry","","","2","Castle Street","","","","IM","","","","","","",""
"59384642","way","https://osm.org/way/59384642","54.146338500000006","-4.479597500000002","Goldie's Garage","","","car_repair","6","","","","South Quay Industrial Estate","Douglas","IM1 5AT","IM","","","","+44 1624 610910","","goldiesgarage22@gmail.com",""
"10782024752","node","https://osm.org/node/10782024752","54.154309","-4.484447","Good for You beauty therapy","","","beauty","","","132","Bucks Road","","Douglas","IM1 3AJ","IM","","","","+44 7624 451050","","info@gooduuuu.com",""
"102783345","way","https://osm.org/way/102783345","54.321752743762254","-4.380463218116105","Gophers Coffee Shop","","","coffee","","","2","West Quay","","Ramsey","IM8 1DW","IM","","","","","","",""
"12097395612","node","https://osm.org/node/12097395612","54.203893","-4.668856","Green Mann Spring","","","water","","Ballabrooie","","Patrick Road","","","IM4 3BR","","https://www.greenmannspring.com","","","","","",""
"10686736880","node","https://osm.org/node/10686736880","54.174615","-4.509995","Greenfield Park garden centre","","","garden_centre","","","","","","","","","","","","","","",""
"10877834599","node","https://osm.org/node/10877834599","54.174295","-4.509823","Greenfield Park shop","","","gift","","","","","","","","","","","","","","",""
"1217588917","way","https://osm.org/way/1217588917","54.151730500000006","-4.525504500000001","Gunn JCB","","","trade","34","","","","Spring Valley Industrial Estate","Douglas","","IM","","","","","","",""
"1307250329","way","https://osm.org/way/1307250329","54.1462853943711","-4.4816506553440165","H&H Motorcycles","","","motorcycle;motorcycle_repair","25C-E","","","","South Quay Industrial Estate","Douglas","IM1 5AT","IM","","https://handhmotorcycles.im/","","+44 1624 665646","","nathan@handhmotorcycles.im",""
"417401597","way","https://osm.org/way/417401597","54.1514999321652","-4.478832988993764","H.Samuel","","","jewelry","","","52","Strand Street","","","","IM","https://www.hsamuel.co.uk/store/HS4074-Douglas","","","","","",""
"8290482469","node","https://osm.org/node/8290482469","54.151053","-4.530759","HAUS","","","kitchen","","","","","","","","","https://haus.co.im","","","","","",""
"900485881","way","https://osm.org/way/900485881","54.146872212259524","-4.504843108024953","HSS Hire","","","tool_hire","","","","","Middle River Industrial Estate","Douglas","IM2 1AL","IM","https://www.hss.com/hire/find-a-branch/northern-ireland/isle-of-man-pulrose-rd","","","","","",""
"10766945205","node","https://osm.org/node/10766945205","54.321842","-4.382478","Hair By Charmaine","","","hairdresser","","","","","","","","","","","","","","",""
"1082972071","way","https://osm.org/way/1082972071","54.148312645652126","-4.479014427587845","Hair Razors","","","hairdresser","","","5","Market Hill","","Douglas","IM1 2BF","IM","","","+44 1624 615401","","","",""
"1287825078","way","https://osm.org/way/1287825078","54.154512499013535","-4.483920546783831","Hair by Karyn","","","hairdresser","","","","","","","","","","","","+44 7624 427658","","",""
"92055438","way","https://osm.org/way/92055438","54.15189049156935","-4.529879369142082","Haldane Fisher","","","doityourself","","","","Barley Field Road","Isle of Man Business Park","Douglas","IM2 2QY","","https://www.haldane-fisher.com/iom","","","","","",""
"10298654508","node","https://osm.org/node/10298654508","54.323975","-4.388423","Haldane Fisher Building Merchants","Haldane Fisher Building Merchants","","hardware","1","","","Riverside Industrial Estate","","Ramsey","IM8 2LG","","https://www.haldane-fisher.com/iom/","","","","","",""
"82674370","way","https://osm.org/way/82674370","54.15133180527629","-4.487713142431901","Happy Days Motors","","","car_repair","","","","Westmoreland Road","","Douglas","IM1 4AQ","IM","","","","","","",""
"79398092","way","https://osm.org/way/79398092","54.085758842460464","-4.7577852617031615","Harmony Homes","","","estate_agent","","","22","Church Road","","","","IM","https://www.harmonyhomes.co.im/","","+44 1624 835252","","","",""
"419950952","way","https://osm.org/way/419950952","54.14933953283778","-4.480354329068152","Harmony Homes","","","estate_agent","","","36","Victoria Street","","Douglas","IM1 2LB","IM","https://www.harmonyhomes.co.im","","+44 1624 616200","","","",""
"685338711","node","https://osm.org/node/685338711","54.155285","-4.484753","Harrison & Garrett","","","butcher","","","18","Woodbourne Road","","Douglas","IM1 3AL","IM","","","+44 1624 615818","","","",""
"12173929083","node","https://osm.org/node/12173929083","54.157126","-4.488272","Harvey's Nails","","","beauty","","","5","Brunswick Road","","Douglas","IM2 3LH","","","","","","","",""
"419070477","way","https://osm.org/way/419070477","54.15039150182304","-4.479037481951432","Hays Travel","","","travel_agency","","","7/7a","Strand Street","","Douglas","IM1 2ED","IM","https://www.haystravel.co.uk/branches/douglas/","","+44 1624 671155","","","","https://facebook.com/HaysTravelDouglas"
"1243246100","way","https://osm.org/way/1243246100","54.14968953345213","-4.504581362390826","Head to Toe Tanning Studio","","","beauty","","","","","","","","","","","","","","",""
"101812269","way","https://osm.org/way/101812269","54.07695682289546","-4.739069195219045","Headwaves Salon","","","hairdresser","","Manchester House","","Bay View Road","","Port Saint Mary","","IM","","","","","","",""
"1158812325","way","https://osm.org/way/1158812325","54.153116499999996","-4.484033000000001","Health Foods","","","health_food","","","90","Bucks Road","","Douglas","IM1 3AG","IM","","","","+44 1624 675647","","",""
"12195333905","node","https://osm.org/node/12195333905","54.17333","-4.456848","Hearing Solutions","","","hearing_aids","","","4","Summer Hill","","Onchan","IM3 1LZ","","https://www.iomhearingsolutions.im","","","","","",""
"69427005","way","https://osm.org/way/69427005","54.093585","-4.6266705","Heather's Baps","","","fast_food","","","","","","","","","","","","","","",""
"82674255","way","https://osm.org/way/82674255","54.15185081131301","-4.483630369140745","Heatwave Hairderessers","","","hairdresser","","","39","Bucks Road","","Douglas","IM1 3DE","","","","+44 1624 677739","","","",""
"83369964","way","https://osm.org/way/83369964","54.15485800000001","-4.484091499999999","Hemensley's Pharmacy","","","chemist","","","1","Windsor Road","","Douglas","IM1 3JX","IM","","","","","","",""
"415157513","way","https://osm.org/way/415157513","54.15294138868647","-4.479294879362622","Henderson & Glass","","","beverages","","","11","Castle Street","","Douglas","IM1 2EX","","https://www.hendersonandglass.com","","","","","",""
"12195333907","node","https://osm.org/node/12195333907","54.173157","-4.456989","Hintons","","","electronics","","","14","Summer Hill","","Onchan","","","","","","","","",""
"418111624","way","https://osm.org/way/418111624","54.15079276381969","-4.4786617428566275","Holland & Barrett","","","health_food","","","26-30","Strand Street","","Douglas","IM1 2EG","IM","https://www.hollandandbarrett.com/","","","","","",""
"419113936","way","https://osm.org/way/419113936","54.151381625523065","-4.479285198454476","Holmes & Davidson, Opticians","","","optician","","","45","Strand Street","","Douglas","IM1 2EJ","IM","https://www.holmesanddavidsonopticians.co.uk","","","","","",""
"414251739","way","https://osm.org/way/414251739","54.147608500000004","-4.484227","Hooded Ram liquor store","","","alcohol","","","7","North Quay","","Douglas","IM1 4LH","IM","http://www.hoodedram.com/shop/","","+44 1624 613032","","","",""
"146972088","way","https://osm.org/way/146972088","54.22263025093368","-4.694906309911381","Hospice","","","charity","","","2","Michael Street","","Peel","","IM","https://www.hospiceshops.com","","","","","",""
"1220527325","way","https://osm.org/way/1220527325","54.1526705","-4.483715500000001","Hospice","","","charity","","","76","Bucks Road","","Douglas","IM1 3AF","IM","https://www.hospiceshops.com/","","","","","",""
"9970463033","node","https://osm.org/node/9970463033","54.174598","-4.454808","Hospice","","","charity","","Elm Tree House","35","Onchan Main Road","","Onchan","","IM","","","","+44 1624 679904","","",""
"80986696","way","https://osm.org/way/80986696","54.14969873907129","-4.478725333985269","Hospice Shop","","","charity","","","85","Duke Street","","Douglas","","IM","https://www.hospice.org.im","","","","","",""
"1666047899","node","https://osm.org/node/1666047899","54.086726","-4.756051","Hospice Shop","","","charity","","","","Orchard Walk","","Port Erin","","IM","https://www.hospiceshops.com/","","","","","",""
"100054333","way","https://osm.org/way/100054333","54.073652822487475","-4.654721469601617","Hospice Shops","","","charity","","","","","","","","","","","","","","",""
"419070457","way","https://osm.org/way/419070457","54.15046062071036","-4.479032673657908","Hospice Shops","","","charity","","","","","","","","","","","","","","",""
"102890328","way","https://osm.org/way/102890328","54.32207090144611","-4.385196583700577","Hospice shops Isle of Man","","","charity","","","83","Parliament Street","","Ramsey","","","https://www.hospiceshops.com/","","","","","",""
"10151684348","node","https://osm.org/node/10151684348","54.151609","-4.479196","Hot Choccy Bar","","","confectionery","","","55","Strand Street","","Douglas","IM1 2EJ","","https://www.choccypiccy.im/","","+447624242018","","","",""
"79143390","way","https://osm.org/way/79143390","54.14907924884192","-4.4812269327904835","Hot Gossip","","","hairdresser","","","22","Church Street","","Douglas","","IM","","","","+44 1624 675678","","",""
"1307999946","way","https://osm.org/way/1307999946","54.146558729235515","-4.481211090197774","Hound and Howl","","","pet","18","","","","","Douglas","IM1 5AT","IM","","https://houndandhowl.com/","","+44 7624 469099","","hello@houndandhowl.com",""
"419775953","way","https://osm.org/way/419775953","54.149186262171796","-4.478329191356088","House of Holden","","","hairdresser","","","29","Victoria Street","","Douglas","IM1 2LG","IM","","","","+44 1624 675512","","",""
"164658117","way","https://osm.org/way/164658117","54.1548565211562","-4.483979499891188","Howard's Convenience Shopping Centre","","","convenience","","","3","Windsor Road","","Douglas","IM1 3JX","IM","","http://www.convenienceshop.co.im/","","+44 1624 675258","","",""
"1217588916","way","https://osm.org/way/1217588916","54.15114460648689","-4.525611239896063","Howdens Joinery","","","trade","24","","","","Spring Valley Industrial Estate","Douglas","IM2 2QS","IM","https://www.howdens.com/find-a-depot/douglas","","","","","",""
"147191821","way","https://osm.org/way/147191821","54.222716674394796","-4.693202850481255","IJ & JM Mitchell, Newsagents","","","newsagent","","","38","Michael Street","","Peel","IM5 1HD","IM","","","","","","",""
"1153437160","way","https://osm.org/way/1153437160","54.151867863037424","-4.487256161383419","IM1 Car Centre","","","car","","","","Demesne Road","","Douglas","IM1 3DT","","","https://www.im1.co.im/","","+44 1624 611040","","sales@im1.co.im",""
"10716557905","node","https://osm.org/node/10716557905","54.175103","-4.456676","Ironing Bored","","","laundry","","","6","Avondale Court","","Onchan","IM3 1AG","IM","","","","","","","https://www.facebook.com/IroningBoredIOM"
"101756494","way","https://osm.org/way/101756494","54.08545147155676","-4.7586796383671475","Island Hearing","","","hearing_aids","","","1","Station Road","","Port Erin","IM9 6AE","IM","https://www.islandhearing-iom.com","","","","","",""
"1247577788","node","https://osm.org/node/1247577788","54.286687","-4.583163","Island Saddlery","","","clothes;saddlery;equine","","","","","","","","","","","","","","",""
"280860906","way","https://osm.org/way/280860906","54.145603670999435","-4.47656601913303","Island Tyres & Autocare","","","tyres;car_repair","Bays 1-2","","Unit 1","","Douglas Head Industrial Estate","Douglas","IM1 5BF","IM","","","","+44 1624 613322","","",""
"10017522876","node","https://osm.org/node/10017522876","54.146445","-4.482914","Island Tyres & Autocare","","","car_repair","","5","7","South Quay","","Douglas","IM1 5AJ","","http://www.islandexhaustsystems.im/","","+441624613322","","","",""
"419775942","way","https://osm.org/way/419775942","54.1491300288395","-4.478445367268313","Isle of Gadgets","","","electronics","","","28","Duke Street","","","","","","","+44 1624 628930","","","",""
"217431828","way","https://osm.org/way/217431828","54.168497","-4.637438000000001","J E Costain","","","trade","","","","","","","","","","","","","","",""
"102737955","way","https://osm.org/way/102737955","54.321927017162615","-4.383202772971475","JAC Stores","","","toys","","","37","Parliament Street","","Ramsey","IM8 1AT","IM","","","","","","",""
"146972155","way","https://osm.org/way/146972155","54.22284487679578","-4.695224184906381","JAC Stores","","","hardware","","","7","Douglas Street","","Peel","IM5 1BA","IM","https://shop.jacstores.co.uk/","","","","","",""
"416526308","way","https://osm.org/way/416526308","54.15285683975318","-4.478913625189835","JAC Stores","","","toys;fishing","","","8","Castle Street","","","","IM","","","","","","",""
"419070459","way","https://osm.org/way/419070459","54.15090696802543","-4.479334138184916","JAC Stores","","","hardware","","","","","","","","","","","+44 1624 622154","","","",""
"100438955","way","https://osm.org/way/100438955","54.07358467547037","-4.6545224591305905","JACStores Castletown","","","hardware","","","5","Arbory Street","","Castletown","","IM","","","","+44 1624 822148","","",""
"233925088","way","https://osm.org/way/233925088","54.23345130409077","-4.405863855527856","JJ Ribbons","","","craft","","","","","","","","","","","+44 1624 679837","","","","JjRibbons"
"1217588938","way","https://osm.org/way/1217588938","54.150919846080264","-4.527394067587886","JNC Kitchens","","","kitchen","17","","","","Spring Valley Industrial Estate","Douglas","","IM","","","","","","",""
"1205089447","way","https://osm.org/way/1205089447","54.15139431937628","-4.536700628025999","Jackson's Engineering Supplies","","","trade","","","","","","","","","","","","","","",""
"532707048","way","https://osm.org/way/532707048","54.150690140122876","-4.53171274383443","Jacksons","","","car","","","","","","","","","https://www.jacksons.im/","","","","","",""
"9315444300","node","https://osm.org/node/9315444300","54.150531","-4.531308","Jacksons Toyota","","","car","","","","","","","","","https://www.jacksons.im/new/toyota/","","","","","",""
"61561694","way","https://osm.org/way/61561694","54.151851228396104","-4.488152086036263","James Caine","","","carpet","","","","Demesne Road","","Douglas","IM1 3DT","IM","https://jamescaine.com/","","+44 1624 674558","","","",""
"59995963","way","https://osm.org/way/59995963","54.092988720162516","-4.629161556199084","Jason Griffiths","","","motorcycle","","","","Harcourt Drive","","Ballasalla","","","","","","","","",""
"165129876","way","https://osm.org/way/165129876","54.171234962746105","-4.484143036460716","Jeanne's","","","hairdresser","","","15","Snaefell Road","","Douglas","IM2 6LX","IM","","","","","","","https://www.facebook.com/people/Jeannes/100063627997018"
"415157506","way","https://osm.org/way/415157506","54.15322364541106","-4.478844925421272","Joe Jennings","","","bookmaker","","","22","Castle Street","","","","IM","","","","","","",""
"685338695","node","https://osm.org/node/685338695","54.155057","-4.484651","Joe Jennings","","","bookmaker","","","10","Woodbourne Road","","Douglas","IM1 3AL","IM","","","","","","",""
"727751264","node","https://osm.org/node/727751264","54.150089","-4.478111","Joe Jennings","","","bookmaker","","","6","Regent Street","","Douglas","","IM","","","","","","",""
"2935278200","node","https://osm.org/node/2935278200","54.321186","-4.379892","Joe Jennings","","","bookmaker","","","4","Church Walk","Saint Paul's Square","Ramsey","IM8 1LA","IM","","","","","","",""
"1259670945","node","https://osm.org/node/1259670945","54.360883","-4.5248","Jurby Junk Books","","","books","","","","","","","","","","","","","","",""
"110436789","way","https://osm.org/way/110436789","54.34876010064701","-4.546387666520158","Jurby Nursary and Water Gardens","","","garden_centre","","","","","","","","","","","","","","",""
"1256946114","node","https://osm.org/node/1256946114","54.35911","-4.519128","Jurby Shop and Post Office","","","convenience","","","","","","","","","","","","","","",""
"1217588925","way","https://osm.org/way/1217588925","54.150831000000004","-4.52751","Just Care Products","","","disability","15","","","","Spring Valley Industrial Estate","Douglas","","IM","","","","","","",""
"102783350","way","https://osm.org/way/102783350","54.321763575881604","-4.3807075007657215","KD's Barbers","","","hairdresser","","","4","West Quay","","Ramsey","IM8 1DW","IM","","","","","","",""
"170515383","way","https://osm.org/way/170515383","54.17372336498435","-4.457316968542094","Karsons Pharmacy","","","chemist","","","1","Onchan Main Road","","Onchan","IM3 1BA","IM","https://karsonspharmacy.co.uk/","","+44 1624 615150;+441624615150","","","",""
"11167151440","node","https://osm.org/node/11167151440","54.086007","-4.755693","Ken Quine","","","hardware","","Cherry Orchard","","Bridson Street","","Port Erin","IM9 6AN","","https://info.kenquine.com/","","","","","","https://www.facebook.com/KenQuine/"
"92055468","way","https://osm.org/way/92055468","54.152030499999995","-4.5309645","Kia","","","car","","","","","","","","","","","","","","",""
"60474353","way","https://osm.org/way/60474353","54.15956246745368","-4.50923568135242","Kirby Garden Centre","","","garden_centre","","","","Vicarage Road","","Douglas","IM2 2RD","IM","https://kirbyparkgardencentre.com","","","","","",""
"283512606","node","https://osm.org/node/283512606","54.185283","-4.565733","Kissack Brothers","","","funeral_directors","","","","","","","","","","","","","","",""
"1217588924","way","https://osm.org/way/1217588924","54.15100818762359","-4.527277963719475","Kissack Care","","","mobility","19","","","","Spring Valley Industrial Estate","Douglas","IM2 2QT","IM","https://kissackcare.com/","","+44 1624 611559","","","",""
"939409306","node","https://osm.org/node/939409306","54.162296","-4.471932","Kursaal","","","bingo","","","","","","","","","http://www.paramountcity.co.im/Kursaal-Bingo","","","","","",""
"410386591","way","https://osm.org/way/410386591","54.14786048540241","-4.481976004818316","La Boutique Ltd","","","jewelry","","","23","North Quay","","","","IM","","","","","","",""
"335685906","way","https://osm.org/way/335685906","54.23515129530655","-4.407086983600719","Laxey & Lonan Heritage Trust Gift Shop","","","gift","","","","Mines Road","","Laxey","IM4 7NH","IM","https://laxeyminerailway.im/laxey-lonan-heritage-trust/","","","","","","https://www.facebook.com/laxeyandlonanheritagetrust/"
"233925092","way","https://osm.org/way/233925092","54.2333449761656","-4.4057648986233815","Laxey Blacksmith","","","hardware","","","","New Road","","","","IM","https://laxeyblacksmith.com/","","","","","",""
"438328920","way","https://osm.org/way/438328920","54.23312260904853","-4.405590872145958","Laxey Blacksmiths","","","yes","","","","","","","","","","","","","","",""
"233925093","way","https://osm.org/way/233925093","54.232219809534485","-4.406253703727827","Laxey Car Centre","","","car","","","","","","","","","","","+44 1624 860299;+44 1624 249353","","","",""
"233925094","way","https://osm.org/way/233925094","54.23147246484667","-4.406356961009566","Laxey Chemist","","","chemist","","","15","New Road","","Laxey","","IM","","","+44 1624 861231","","","",""
"410363362","way","https://osm.org/way/410363362","54.14774171590411","-4.480765054724843","Laxey Towing Company Ltd","","","marine","","","30","North Quay","","Douglas","","IM","","","","+44 7624 493592","","",""
"71521258","way","https://osm.org/way/71521258","54.230865238175035","-4.403140275040201","Laxey Woollen Mills","","","mall","","","","Glen Road","","Laxey","IM4 7AR","IM","https://www.laxeywoollenmills.com/","","+44 1624 861395","","","",""
"4142773552","node","https://osm.org/node/4142773552","54.285767","-4.584829","Lee Mayers Butchers","","","butcher","","","","","","","","","","","","","","","https://www.facebook.com/kirkmichaelbutchers"
"11889062920","node","https://osm.org/node/11889062920","54.152368","-4.479306","Leonidas","","","chocolate","1A","","Strand Shopping Centre","Strand Street","","Douglas","IM1 2ER","","","","","","","",""
"419113942","way","https://osm.org/way/419113942","54.15176602385079","-4.479379028133134","Lexicon","","","books","","","63","Strand Street","","","","IM","https://www.lexiconbookshop.co.im/","","","","","",""
"9315266259","node","https://osm.org/node/9315266259","54.150891","-4.532114","Lexus Isle of Man","","","car","","","","","","","","","https://www.jacksons.im/new/lexus/","","","","","",""
"727751317","node","https://osm.org/node/727751317","54.153407","-4.478893","Limestudio","","","hairdresser","","","","","","","","","","","","","","",""
"1157506780","way","https://osm.org/way/1157506780","54.323404999999994","-4.395506000000001","Limitless Cycles","","","bicycle","","","","","Gladstone Park Industrial Estate","Ramsey","","IM","","","","","","",""
"1126205393","way","https://osm.org/way/1126205393","54.231835991250556","-4.405959988678212","Live at Home","","","charity","","","2","Tramway Close","","Laxey","","IM","","","","","","",""
