"osm_id","osm_type","osm_url","lat","lon","name","ref"
"9182578879","node","https://osm.org/node/9182578879","54.161194","-4.507709","Saddle Road / Braddan Church","1711"
"9182578880","node","https://osm.org/node/9182578880","54.161327","-4.507387","Saddle Road / Braddan Old Church","1712"
"9193160982","node","https://osm.org/node/9193160982","54.148292","-4.686565","Round Table Crossroads","17401"
"9193160983","node","https://osm.org/node/9193160983","54.137506","-4.708007","Cronk Ny Arrey Laa Footpath","17402"
"4429405084","node","https://osm.org/node/4429405084","54.172494","-4.506117","Nobles Hospital Eastbound","1801"
"9182578882","node","https://osm.org/node/9182578882","54.171647","-4.51534","Ballanawin","1802"
"9182578884","node","https://osm.org/node/9182578884","54.170941","-4.506947","Nobles Helicopter Pad Eastbound","1803"
"9182578885","node","https://osm.org/node/9182578885","54.171048","-4.510153","Cronk Grianagh","1805"
"9182578886","node","https://osm.org/node/9182578886","54.17345","-4.503741","Hospice Isle of Man","1806"
"6737245071","node","https://osm.org/node/6737245071","54.172795","-4.511729","Strang Crossroads Postbox","1807"
"6737245072","node","https://osm.org/node/6737245072","54.172684","-4.511417","Strang Crossroads Phonebox","1807"
"9182578883","node","https://osm.org/node/9182578883","54.171125","-4.507106","Nobles Helicopter Pad Westbound","1808"
"9182578881","node","https://osm.org/node/9182578881","54.172465","-4.506241","Nobles Hospital Westbound","1810"
"9182578887","node","https://osm.org/node/9182578887","54.175875","-4.509393","Reayrt Noa","1811"
"9182578888","node","https://osm.org/node/9182578888","54.173887","-4.508531","","1812"
"9182578889","node","https://osm.org/node/9182578889","54.1792","-4.519513","Mount Rule / Ballamilligan Estate","1813"
"9186740475","node","https://osm.org/node/9186740475","54.16975","-4.523778","Opposite Post Office","1901"
"9186740476","node","https://osm.org/node/9186740476","54.169866","-4.523479","Union Mills Post Office","1902"
"1830297913","node","https://osm.org/node/1830297913","54.170569","-4.528122","Trollaby Lane","1903"
"1830297908","node","https://osm.org/node/1830297908","54.170444","-4.527463","Trollaby Junction","1904"
"9186740477","node","https://osm.org/node/9186740477","54.167305","-4.51774","Ashlar Drive","1905"
"9186740478","node","https://osm.org/node/9186740478","54.171214","-4.518047","Strang Road / Camlork Place","1906"
"9186740479","node","https://osm.org/node/9186740479","54.16876","-4.522082","Union Mills Railway Hotel","1907"
"9186740480","node","https://osm.org/node/9186740480","54.168171","-4.519241","Snugborough Shelter","1908"
"9186740481","node","https://osm.org/node/9186740481","54.171448","-4.535875","Ballahutchin House","1909"
"9186740482","node","https://osm.org/node/9186740482","54.17149","-4.535173","Ballahutchin /Ballafreer Lane","1910"
"9186750944","node","https://osm.org/node/9186750944","54.172523","-4.542639","Glen Lough Entrance","2001"
"1830297915","node","https://osm.org/node/1830297915","54.172809","-4.543579","Glen Lough","2002"
"9186750945","node","https://osm.org/node/9186750945","54.173862","-4.549217","Ballagarey","2003"
"9186750946","node","https://osm.org/node/9186750946","54.174554","-4.550395","Ballagarey Entrance","2004"
"9186750947","node","https://osm.org/node/9186750947","54.176626","-4.553878","Glen Darragh Road Junction","2005"
"9186750948","node","https://osm.org/node/9186750948","54.177019","-4.554191","Glen Darragh Road / Douglas Road","2006"
"9186750949","node","https://osm.org/node/9186750949","54.177728","-4.555504","Marown Television","2007"
"9186750950","node","https://osm.org/node/9186750950","54.178007","-4.555635","Marown T.V. Shelter","2008"
"9186750951","node","https://osm.org/node/9186750951","54.175431","-4.549814","Greeba Avenue No.5 Westbound","2009"
"9186750952","node","https://osm.org/node/9186750952","54.176878","-4.547931","Ballagarey Road Opposite Ballagarey Crescent","2010"
"9190239205","node","https://osm.org/node/9190239205","54.177268","-4.466675","Bemahague School","20102"
"9195333333","node","https://osm.org/node/9195333333","54.152556","-4.499578","Peel Road / Mile End Court","20102"
"9195333334","node","https://osm.org/node/9195333334","54.150714","-4.496257","Peel Road / Pulrose Bridge","20103"
"3732769892","node","https://osm.org/node/3732769892","54.150728","-4.483738","Capital House / Circular Road","20106"
"3732769884","node","https://osm.org/node/3732769884","54.149255","-4.477058","Victoria Street","20108"
"942463419","node","https://osm.org/node/942463419","54.164174","-4.468144","Queens Promenade / Little Switzerland","20114"
"9195333335","node","https://osm.org/node/9195333335","54.160691","-4.473689","Queens Promenade / Empress Drive","20116"
"948933235","node","https://osm.org/node/948933235","54.152813","-4.478177","Loch Promenade","20120"
"9195333336","node","https://osm.org/node/9195333336","54.159053","-4.480125","Ballaquayle Road / Stanley Terrace","20121"
"9195333337","node","https://osm.org/node/9195333337","54.161937","-4.482398","Ballaquayle Road / Snooker Hall","20122"
"1807987361","node","https://osm.org/node/1807987361","54.164549","-4.483451","Ballaquayle Road / St. Ninian's Shelter","20123"
"9195333338","node","https://osm.org/node/9195333338","54.162768","-4.483296","Woodbourn Road / R.C. School","20124"
"9195333339","node","https://osm.org/node/9195333339","54.160933","-4.48482","Woodbourn Road / Avondale Shelter","20125"
"9195333340","node","https://osm.org/node/9195333340","54.157539","-4.486215","Woodbourne Road / Hilary Road Shelter","20126"
"9192945260","node","https://osm.org/node/9192945260","54.15873","-4.492463","Selbourne Drive","20133"
"9192945259","node","https://osm.org/node/9192945259","54.156969","-4.493051","Albany Road / Corona","20134"
"9192945258","node","https://osm.org/node/9192945258","54.155897","-4.496139","Devonshire Road, Carnane","20135"
"9192945257","node","https://osm.org/node/9192945257","54.155011","-4.499484","Ballabrooie Drive Shelter","20136"
"9192945256","node","https://osm.org/node/9192945256","54.155089","-4.496036","Ballabrooie Way No.26","20137"
"9192945255","node","https://osm.org/node/9192945255","54.155356","-4.494004","Westminster Drive Junction","20138"
"9192945254","node","https://osm.org/node/9192945254","54.155859","-4.492353","Westminster Terrace Nursery","20139"
"9195333342","node","https://osm.org/node/9195333342","54.156089","-4.489355","Selbourne Road Shelter","20140"
"9195333343","node","https://osm.org/node/9195333343","54.155142","-4.487852","Mount Bradda No.1","20141"
"9195333344","node","https://osm.org/node/9195333344","54.151695","-4.489128","Westmoreland Road / Nurses' Home","20142"
"9195333345","node","https://osm.org/node/9195333345","54.150997","-4.486786","Westmoreland Road Apartments","20143"
"9195333346","node","https://osm.org/node/9195333346","54.153705","-4.486964","Kensington Road Health Centre","20144"
"1069288727","node","https://osm.org/node/1069288727","54.160381","-4.482292","York Road / Waverley Court Shelter","20145"
"9192945253","node","https://osm.org/node/9192945253","54.162269","-4.479903","Dukes Road / Sutton Oak","20146"
"456469150","node","https://osm.org/node/456469150","54.163284","-4.475175","Victoria Road / Mona Drive Junction","20147"
"9195349704","node","https://osm.org/node/9195349704","54.164992","-4.472981","Victoria Road / Palace Road","20148"
"456430288","node","https://osm.org/node/456430288","54.166375","-4.471001","Victoria Road / Centre House","20149"
"9195349705","node","https://osm.org/node/9195349705","54.170973","-4.468983","Victoria Road / Glen Entrance","20150"
"9195349706","node","https://osm.org/node/9195349706","54.159578","-4.477775","Victoria Road / Woodville Crescent","20151"
"9195349707","node","https://osm.org/node/9195349707","54.158583","-4.478863","Victoria Road / Elysse Court","20152"
"9197091766","node","https://osm.org/node/9197091766","54.166707","-4.480544","Glencrutchery Road / Nobles Park","20153"
"7212527593","node","https://osm.org/node/7212527593","54.16843","-4.47669","Glencrutchery Road / Grandstand","20154"
"9197091767","node","https://osm.org/node/9197091767","54.169287","-4.474385","Glencrutchery Road / Football Club","20156"
"9197091768","node","https://osm.org/node/9197091768","54.17074","-4.470739","Glencrutchery Road / Glenside","20157"
"9197091769","node","https://osm.org/node/9197091769","54.146443","-4.483403","South Quay / Stone Bridge Junction","20158"
"9197091770","node","https://osm.org/node/9197091770","54.157042","-4.494159","Alexander Drive / Wychwood","20159"
"9197091771","node","https://osm.org/node/9197091771","54.148602","-4.486923","Peel Road / Hope Street Junction","20160"
"9197091772","node","https://osm.org/node/9197091772","54.149237","-4.482234","Athol Street / Church Street","20161"
"3732769893","node","https://osm.org/node/3732769893","54.149535","-4.486247","Circular Road / Hillside Avenue","20162"
"9192945252","node","https://osm.org/node/9192945252","54.148426","-4.480947","Lord Street / Salvation Army","20163"
"9197091773","node","https://osm.org/node/9197091773","54.14914","-4.475071","Loch Promenade / Bottleneck Car Park","20164"
"9190613582","node","https://osm.org/node/9190613582","54.161723","-4.487527","Stoney Road School","20165"
"9197091774","node","https://osm.org/node/9197091774","54.15688","-4.494119","Alexander Drive / Hillcrest","20166"
"9197091775","node","https://osm.org/node/9197091775","54.153329","-4.48864","Westmoreland Road / Kensington Road","20167"
"3690083407","node","https://osm.org/node/3690083407","54.150579","-4.49975","Pulrose Bridge Shelter","20168"
"9180212068","node","https://osm.org/node/9180212068","54.150325","-4.503001","Groves Road / Power Station","203"
"9180212067","node","https://osm.org/node/9180212067","54.150356","-4.502776","Power Station Shelter","204"
"6737245041","node","https://osm.org/node/6737245041","54.152088","-4.50521","National Sports Centre, Groves Road","205"
"1498453873","node","https://osm.org/node/1498453873","54.1521","-4.504727","National Sports Centre layby","206"
"3690083406","node","https://osm.org/node/3690083406","54.153056","-4.507902","Groves Road / Springfield Avenue","207"
"9180212069","node","https://osm.org/node/9180212069","54.152876","-4.507232","Groves Road / Saddle Mews","208"
"9180212070","node","https://osm.org/node/9180212070","54.15261","-4.51006","New Castletown Road","209"
"9180212071","node","https://osm.org/node/9180212071","54.152809","-4.510072","Harcroft Meadow / New Castletown Road","210"
"9186767428","node","https://osm.org/node/9186767428","54.182292","-4.562673","Cedar Lodge","2101"
"9186767429","node","https://osm.org/node/9186767429","54.182581","-4.563177","Woodlea Villas","2102"
"9186767430","node","https://osm.org/node/9186767430","54.18342","-4.565248","Douglas Road Layby","2103"
"2388000717","node","https://osm.org/node/2388000717","54.183958","-4.566099","Crosby Shelter","2104"
"1830297918","node","https://osm.org/node/1830297918","54.184773","-4.568036","Crosby Hotel","2106"
"1830297925","node","https://osm.org/node/1830297925","54.186261","-4.571974","Ballavitchell Farm Entrance","2107"
"9186767431","node","https://osm.org/node/9186767431","54.186479","-4.572297","Ballavitchell Road","2108"
"9180212072","node","https://osm.org/node/9180212072","54.151099","-4.510198","Springfield Road ./ Springfield Avenue","211"
"9180212073","node","https://osm.org/node/9180212073","54.151153","-4.509929","Springfield Road Towards Douglas","213"
"1830297937","node","https://osm.org/node/1830297937","54.190333","-4.581796","The Highlander","2201"
"9186767432","node","https://osm.org/node/9186767432","54.190336","-4.582109","The Highlander Shelter","2202"
"9186767433","node","https://osm.org/node/9186767433","54.193397","-4.594481","Appledene","2203"
"9186767434","node","https://osm.org/node/9186767434","54.193536","-4.594718","Greeba Castle","2204"
"9186767435","node","https://osm.org/node/9186767435","54.19625","-4.604527","Greeba Castle / Douglas Road","2205"
"9186767436","node","https://osm.org/node/9186767436","54.195315","-4.602977","Glen Dhoo","2206"
"9186767437","node","https://osm.org/node/9186767437","54.196938","-4.607984","Greeba Bridge Shelter","2207"
"9186767438","node","https://osm.org/node/9186767438","54.197166","-4.609704","The Hawthorn Inn","2208"
"1830297943","node","https://osm.org/node/1830297943","54.197701","-4.615517","Kerrowgarrow Road Junction","2209"
"9186767439","node","https://osm.org/node/9186767439","54.19758","-4.61525","Kerrowgarrow Road","2210"
"1830297945","node","https://osm.org/node/1830297945","54.202165","-4.627893","Ballacraine / Curragh Road","2301"
"9186788263","node","https://osm.org/node/9186788263","54.202422","-4.628101","Ballacraine Farm","2302"
"1287783131","node","https://osm.org/node/1287783131","54.195519","-4.636135","St John's / The Hope","2303"
"9186788264","node","https://osm.org/node/9186788264","54.202143","-4.629379","Curragh Road / Ballacraine","2304"
"9186788265","node","https://osm.org/node/9186788265","54.196639","-4.637768","St John's / DEFA offices","2305"
"9186788266","node","https://osm.org/node/9186788266","54.195517","-4.635869","Hope shelter / Curragh Road","2306"
"9186788267","node","https://osm.org/node/9186788267","54.199379","-4.641217","Opposite St John's Football Club","2307"
"9186788268","node","https://osm.org/node/9186788268","54.195689","-4.636928","Forestry Board shelter","2308"
"9186788269","node","https://osm.org/node/9186788269","54.201459","-4.642278","St John's, Station Road opposite school","2309"
"9186788270","node","https://osm.org/node/9186788270","54.199398","-4.641034","St John's Football Club entrance","2310"
"9186788271","node","https://osm.org/node/9186788271","54.203144","-4.6313","Ballacraine Opposite Old Smithy","2311"
"9186788272","node","https://osm.org/node/9186788272","54.201457","-4.642098","St John's, Station Road Shelter","2312"
"9186788273","node","https://osm.org/node/9186788273","54.203266","-4.637301","Balladoyne Entrance","2313"
"9186788274","node","https://osm.org/node/9186788274","54.203363","-4.637559","Tynwald Close Shelter","2314"
"9186788277","node","https://osm.org/node/9186788277","54.203406","-4.643413","Tynwald Inn Shelter","2316"
"9186788276","node","https://osm.org/node/9186788276","54.203316","-4.643916","Tynwald Inn Car Park","2317"
"9186788278","node","https://osm.org/node/9186788278","54.203098","-4.631649","Ballacraine Old Smithy","2318"
"9186788279","node","https://osm.org/node/9186788279","54.191224","-4.638096","Foxdale Road / Ballahig Farm","2319"
"9186788280","node","https://osm.org/node/9186788280","54.191091","-4.638411","Opposite Ballahig Farm","2320"
"9186788281","node","https://osm.org/node/9186788281","54.193578","-4.637089","Foxdale Road Opposite Pine View","2321"
"9189720114","node","https://osm.org/node/9189720114","54.210475","-4.672714","Ballawyllin Entrance","2401"
"9189720115","node","https://osm.org/node/9189720115","54.210967","-4.673378","Ballawyllin","2402"
"9189720116","node","https://osm.org/node/9189720116","54.217275","-4.685954","Peel Football Club Entrance","2403"
"9189749117","node","https://osm.org/node/9189749117","54.216878","-4.685009","Q.E.II High School","2404"
"9189749119","node","https://osm.org/node/9189749119","54.219191","-4.689236","Tynwald Close","2405"
"9189749118","node","https://osm.org/node/9189749118","54.219165","-4.688943","Tynwald Close Shelter","2406"
"9189749120","node","https://osm.org/node/9189749120","54.219983","-4.691485","Queens Drive","2407"
"9189749121","node","https://osm.org/node/9189749121","54.220011","-4.690482","Tynwald Road Shelter","2408"
"9189749122","node","https://osm.org/node/9189749122","54.221054","-4.694852","Heathfield Drive","2409"
"9189749123","node","https://osm.org/node/9189749123","54.221812","-4.689548","Albany Road Garage","2410"
"9189749124","node","https://osm.org/node/9189749124","54.222098","-4.697393","House Of Mannanan","2411"
"9189749126","node","https://osm.org/node/9189749126","54.224547","-4.696924","The Promenade / Yacht Club","2413"
"1638215285","node","https://osm.org/node/1638215285","54.222418","-4.690931","Peel Town Hall","2414"
"9189749127","node","https://osm.org/node/9189749127","54.223995","-4.692026","The Promenade / Stanley Road","2415"
"9189749128","node","https://osm.org/node/9189749128","54.223338","-4.689106","Empire Garage","2416"
"9189749129","node","https://osm.org/node/9189749129","54.224612","-4.689614","The Promenade / Walpole Road","2417"
"9189749130","node","https://osm.org/node/9189749130","54.224377","-4.685164","Peveril Road / Mount Morrison Junction","2418"
"9189749131","node","https://osm.org/node/9189749131","54.224242","-4.685125","Peveril Road Opposite Mount Morrison","2419"
"9189749132","node","https://osm.org/node/9189749132","54.221486","-4.680532","Ballaquane Road Opposite Close Quane","2420"
"950922378","node","https://osm.org/node/950922378","54.224892","-4.682992","Peveril Road Opposite Ballaquane Road Junction","2421"
"950922367","node","https://osm.org/node/950922367","54.224847","-4.682807","Peveril Road / Ballaquane Junction","2422"
"2955656061","node","https://osm.org/node/2955656061","54.226046","-4.678935","Opposite Belle Vue","2423"
"2955656060","node","https://osm.org/node/2955656060","54.225942","-4.67896","Belle Vue Junction","2424"
"2955656064","node","https://osm.org/node/2955656064","54.227187","-4.675608","Reayrt Aalin Towards Ramsey","2425"
"9189749133","node","https://osm.org/node/9189749133","54.226516","-4.677229","Mourne View Shelter","2426"
"2955656043","node","https://osm.org/node/2955656043","54.220647","-4.690625","Albany Road–Tynwald Road Junction","2427"
"9189749134","node","https://osm.org/node/9189749134","54.223484","-4.678688","Ballawattleworth / Rowan Avenue","2428"
"2955656058","node","https://osm.org/node/2955656058","54.222605","-4.676219","Ballawattleworth / Oak Road","2429"
"2955656047","node","https://osm.org/node/2955656047","54.221","-4.677494","Ballawattleworth / The Highwayman","2430"
"9189749135","node","https://osm.org/node/9189749135","54.221651","-4.686838","Derby Road / Shoprite","2431"
"9189749136","node","https://osm.org/node/9189749136","54.221589","-4.687035","Derby Road No.44","2432"
"9189749138","node","https://osm.org/node/9189749138","54.226772","-4.676853","Reayrt Aalin Towards Douglas","2434"
"9189749139","node","https://osm.org/node/9189749139","54.217625","-4.697111","Glenfaba Road / Close Cronk","2435"
"9189749140","node","https://osm.org/node/9189749140","54.21751","-4.697321","Glenfaba Road","2436"
"9189749141","node","https://osm.org/node/9189749141","54.226334","-4.675676","Ballawattleworth / Barfords","2437"
"9189749142","node","https://osm.org/node/9189749142","54.220534","-4.694943","West View Playground","2438"
"9189749143","node","https://osm.org/node/9189749143","54.219873","-4.678225","Poortown Road Opposite Oak Tree Junction","2441"
"9189749144","node","https://osm.org/node/9189749144","54.219775","-4.678879","Poortown Road / Oak Tree Road","2443"
"9189749145","node","https://osm.org/node/9189749145","54.22107","-4.67765","Ballawattleworth Opposite Highwayman","2443"
"9189749147","node","https://osm.org/node/9189749147","54.226375","-4.675552","Ballawattleworth / McLeod's Field","2445"
"9189749148","node","https://osm.org/node/9189749148","54.222964","-4.67652","Ballawattleworth / Cushag Drive","2446"
"9186812753","node","https://osm.org/node/9186812753","54.238568","-4.647336","Knocksharry Farm","2501"
"9186812754","node","https://osm.org/node/9186812754","54.238897","-4.646743","Knocksharry / Switchback","2502"
"9186812755","node","https://osm.org/node/9186812755","54.247547","-4.63968","Lynague","2503"
"9186812756","node","https://osm.org/node/9186812756","54.248081","-4.639322","Lynague / Ballabooie Road","2504"
"9186812757","node","https://osm.org/node/9186812757","54.262664","-4.618277","Ballaquine","2505"
"9186812758","node","https://osm.org/node/9186812758","54.262771","-4.617976","Ballquine Farm","2506"
"9186812759","node","https://osm.org/node/9186812759","54.232587","-4.660124","Whitestrand / Lhergydhoo","2507"
"9186812760","node","https://osm.org/node/9186812760","54.232883","-4.659832","Whitestrand / Lhergydhoo Farm","2508"
"9186851540","node","https://osm.org/node/9186851540","54.279183","-4.59054","Glen Wyllin Campsite","2601"
"9186851541","node","https://osm.org/node/9186851541","54.279227","-4.590183","Kirk Michael / Glen Wyllin","2602"
"9186851542","node","https://osm.org/node/9186851542","54.283738","-4.587243","B.C.C. Carrs","2603"
"9186851543","node","https://osm.org/node/9186851543","54.281705","-4.587844","Kirk Michael School","2604"
"9186851544","node","https://osm.org/node/9186851544","54.286719","-4.583441","Opposite Saddlery","2605"
"9186851545","node","https://osm.org/node/9186851545","54.283655","-4.587119","Kirk Michael Methodist Church Shelter","2606"
"9186851546","node","https://osm.org/node/9186851546","54.286778","-4.583104","The Saddlery","2608"
"9186851547","node","https://osm.org/node/9186851547","54.289748","-4.58005","Pennybridge Stables","2609"
"9186851548","node","https://osm.org/node/9186851548","54.290039","-4.57966","Shelter Opposite Filling Station","2610"
"9186851549","node","https://osm.org/node/9186851549","54.307905","-4.549947","Ballacobb","2701"
"9186851550","node","https://osm.org/node/9186851550","54.307976","-4.549242","Ballacobb Shelter","2702"
"9186851551","node","https://osm.org/node/9186851551","54.309962","-4.541021","Ballaugh Village","2703"
"9186851552","node","https://osm.org/node/9186851552","54.309902","-4.540708","Ballaugh Village Shelter","2704"
"4142773579","node","https://osm.org/node/4142773579","54.316156","-4.512385","Wildlife Park (NE & SW bound)","2801"
"9186851554","node","https://osm.org/node/9186851554","54.319383","-4.4924","Sulby Glen Hotel","2901"
"9186851555","node","https://osm.org/node/9186851555","54.319344","-4.492209","Caley's Sulby Stores","2902"
"9186851556","node","https://osm.org/node/9186851556","54.322211","-4.480447","Sulby Village Shelter","2903"
"9186851557","node","https://osm.org/node/9186851557","54.32226","-4.479797","Sulby Village","2904"
"9186851558","node","https://osm.org/node/9186851558","54.321679","-4.471564","The Ginger Hall","2906"
"9186851559","node","https://osm.org/node/9186851559","54.321403","-4.471406","The Ginger Hall Car Park","2908"
"9186851560","node","https://osm.org/node/9186851560","54.323043","-4.473941","St. Jude's Road","2908"
"9186866788","node","https://osm.org/node/9186866788","54.321326","-4.465918","Kerrowmoar","3001"
"9186866789","node","https://osm.org/node/9186866789","54.321181","-4.465558","Kerrowmoar Chapel","3002"
"9186866790","node","https://osm.org/node/9186866790","54.320142","-4.446785","Glen Duff","3003"
"9186866791","node","https://osm.org/node/9186866791","54.319641","-4.44493","Glen Duff / D.o.I. Depot","3004"
"9186866792","node","https://osm.org/node/9186866792","54.318708","-4.435121","Garey Road","3006"
"9186866793","node","https://osm.org/node/9186866793","54.318443","-4.434406","Garey Road / Abbey","3006"
"9186866794","node","https://osm.org/node/9186866794","54.319191","-4.425361","Silly Moos Campsite","3007"
"9186866795","node","https://osm.org/node/9186866795","54.319106","-4.42396","Lezayre War Memorial","3008"
"1830297866","node","https://osm.org/node/1830297866","54.141204","-4.539491","Horses Home Southbound","301"
"1830297863","node","https://osm.org/node/1830297863","54.141293","-4.541499","Horses Home Northbound","302"
"1830297857","node","https://osm.org/node/1830297857","54.140396","-4.546112","Rosehill Farm","303"
"1196357098","node","https://osm.org/node/1196357098","54.137634","-4.55621","The Forge Shelter","304"
"9180212076","node","https://osm.org/node/9180212076","54.139891","-4.548008","The Forge Shelter","304"
"1196357084","node","https://osm.org/node/1196357084","54.137267","-4.556946","The Forge","305"
"9180212075","node","https://osm.org/node/9180212075","54.139716","-4.54826","The Forge Entrance","305"
"9180304127","node","https://osm.org/node/9180304127","54.135169","-4.561834","Mount Murry / Knock Froy Lane","306"
"9180304128","node","https://osm.org/node/9180304128","54.135106","-4.562323","Mount Murray / Ballacutchell Road","307"
"9180304130","node","https://osm.org/node/9180304130","54.131186","-4.566129","Newtown Estate Shelter","308"
"1196357082","node","https://osm.org/node/1196357082","54.130813","-4.566148","Newtown Chapel","309"
"1196357105","node","https://osm.org/node/1196357105","54.123823","-4.573897","Brown Cow Hill Layby","310"
"9186866796","node","https://osm.org/node/9186866796","54.167305","-4.486069","Ballanard Road / Port-E-Chee","3101"
"9189767069","node","https://osm.org/node/9189767069","54.16836","-4.486417","Willaston First Stop","3102"
"9189767070","node","https://osm.org/node/9189767070","54.170802","-4.4852","Willaston Shops Shelter","3103"
"9189767071","node","https://osm.org/node/9189767071","54.171721","-4.484739","Keppell Road / Mannin Road","3104"
"9189767072","node","https://osm.org/node/9189767072","54.173116","-4.484301","Keppell Road No.47","3105"
"9189767073","node","https://osm.org/node/9189767073","54.175112","-4.481617","Keppell Road No.95","3106"
"9189767074","node","https://osm.org/node/9189767074","54.175053","-4.480752","Snaefell Road / Greeba Road","3107"
"9189767075","node","https://osm.org/node/9189767075","54.17377","-4.481325","Snaefell Road No.60","3108"
"9189767076","node","https://osm.org/node/9189767076","54.17262","-4.482373","Snaefell Road Shelter","3109"
"1196357107","node","https://osm.org/node/1196357107","54.123685","-4.573825","Brown Cow Hill / Mann Cat Sanctuary","311"
"9180304131","node","https://osm.org/node/9180304131","54.121269","-4.57939","Santon School Layby","311"
"9189767077","node","https://osm.org/node/9189767077","54.170935","-4.481629","Willaston School Shelter","3110"
"9189767078","node","https://osm.org/node/9189767078","54.169307","-4.481568","Tynwald Road Dip","3111"
"9189767079","node","https://osm.org/node/9189767079","54.168963","-4.482225","Tynwald Road / Sulby Road","3112"
"9189767080","node","https://osm.org/node/9189767080","54.168057","-4.484446","Tynwald Road / Baldwin Road","3113"
"9189767081","node","https://osm.org/node/9189767081","54.168372","-4.486019","Barrule Road Shelter","3114"
"9189767082","node","https://osm.org/node/9189767082","54.166662","-4.485453","Ballanard Road / Norwood Drive","3115"
"9189767083","node","https://osm.org/node/9189767083","54.168834","-4.487622","Ballanard Road / Tromode Park","3116"
"9189767084","node","https://osm.org/node/9189767084","54.168652","-4.487216","Ballanard Road No.48","3117"
"9189767085","node","https://osm.org/node/9189767085","54.169551","-4.48835","Ballanard Road No.59","3118"
"9189767086","node","https://osm.org/node/9189767086","54.17058","-4.488958","Ballanard Court Shelter","3119"
"9180304132","node","https://osm.org/node/9180304132","54.121253","-4.578932","Santon School","312"
"9189767087","node","https://osm.org/node/9189767087","54.171771","-4.487261","Watterson Lane / Reayrt-Y-Sheer","3120"
"9189767088","node","https://osm.org/node/9189767088","54.171149","-4.488189","Watterson Lane / Ballanard Court","3121"
"9189767089","node","https://osm.org/node/9189767089","54.174153","-4.484254","Watterson Lane / Cemetary","3122"
"9189767090","node","https://osm.org/node/9189767090","54.174609","-4.483389","Watterson Lane / Fenella Avenue","3123"
"9189767091","node","https://osm.org/node/9189767091","54.176581","-4.48062","Watterson Lane / Cronk-Y-Berry","3124"
"9189767092","node","https://osm.org/node/9189767092","54.176811","-4.48001","Watterson Lane / Cronk-Y-Berry Junction","3125"
"1830297834","node","https://osm.org/node/1830297834","54.118139","-4.587635","Santon Railway Station Towards Douglas","314"
"1830297837","node","https://osm.org/node/1830297837","54.118729","-4.586132","Santon Railway Station Towards Castletown","315"
"9180304133","node","https://osm.org/node/9180304133","54.138147","-4.562056","Mount Murray Entrance","316"
"9189973785","node","https://osm.org/node/9189973785","54.172236","-4.464901","Governors Road / Blackberry Lane","3201"
"9189973786","node","https://osm.org/node/9189973786","54.172133","-4.464859","Governors Road / Blackberry Lane Junction","3202"
"9189973787","node","https://osm.org/node/9189973787","54.172798","-4.46135","Wybourne Drive Junction","3203"
"9189973788","node","https://osm.org/node/9189973788","54.172784","-4.460762","Opposite Wybourne Drive","3204"
"9189973789","node","https://osm.org/node/9189973789","54.173192","-4.45899","Queens Road","3205"
"9189973790","node","https://osm.org/node/9189973790","54.173162","-4.458561","Queens Road Layby","3206"
"9189973791","node","https://osm.org/node/9189973791","54.174254","-4.455642","Manx Arms Hotel","3207"
"9189973792","node","https://osm.org/node/9189973792","54.174245","-4.455293","Onchan / Bonds","3208"
"9189973793","node","https://osm.org/node/9189973793","54.176734","-4.451087","Whitebridge Road","3209"
"9189973794","node","https://osm.org/node/9189973794","54.175599","-4.452901","Onchan Methodist Church","3210"
"6737245054","node","https://osm.org/node/6737245054","54.16735","-4.451937","Port Jack Shelter","3211 / 3227"
"9189973795","node","https://osm.org/node/9189973795","54.167149","-4.452845","Port Jack Towards Groudle","3212"
"9189973796","node","https://osm.org/node/9189973796","54.168988","-4.451107","Faulkland Drive No.9","3213"
"9189973797","node","https://osm.org/node/9189973797","54.169081","-4.451423","Faulkland Drive No.24","3214"
"9189973798","node","https://osm.org/node/9189973798","54.169295","-4.452929","Royal Avenue / Glen Entrance","3215"
"9189973799","node","https://osm.org/node/9189973799","54.169487","-4.452409","Royal Drive","3216"
"6737245055","node","https://osm.org/node/6737245055","54.170759","-4.453378","Royal Avenue / Alberta Drive","3217"
"9189973800","node","https://osm.org/node/9189973800","54.170811","-4.453231","Royal Avenue / Central Drive","3218"
"9189973801","node","https://osm.org/node/9189973801","54.17267","-4.453926","Royal Avenue No.143","3219"
"9189973802","node","https://osm.org/node/9189973802","54.173297","-4.453924","Royal Court Shelter","3220"
"9189973803","node","https://osm.org/node/9189973803","54.174157","-4.454314","Royal Avenue / Auburn Road","3221"
"9189973804","node","https://osm.org/node/9189973804","54.169917","-4.460301","Summerhill Road / Ridgeway Road","3222"
"9189973805","node","https://osm.org/node/9189973805","54.169944","-4.460534","Summerhill Road","3223"
"9189973806","node","https://osm.org/node/9189973806","54.171589","-4.458523","Summerhill Road / Hague Drive","3224"
"9189973807","node","https://osm.org/node/9189973807","54.171946","-4.458342","Summerhill Road / Coutts","3225"
"6737245052","node","https://osm.org/node/6737245052","54.167699","-4.451561","Port Jack Towards Onchan","3226"
"9189985411","node","https://osm.org/node/9189985411","54.183611","-4.44264","Ballakilmartin Farm","3301"
"9189985412","node","https://osm.org/node/9189985412","54.185108","-4.440576","Whitebridge Hill Picnic Area","3302"
"9189985413","node","https://osm.org/node/9189985413","54.18685","-4.439085","Whitebridge / Begoade Road","3303"
