"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","highway","railway","place","natural"
"25989671","way","https://osm.org/way/25989671","54.1784434424728","-4.472233167385679","Croven's Close","Croven's Close","Close Ghorree Croven","residential","","",""
"59463998","way","https://osm.org/way/59463998","54.0920370677969","-4.763237142080445","Bradda Glen Close","Bradda Glen Close","Close Glion Vraddda","residential","","",""
"859693125","way","https://osm.org/way/859693125","54.21790858354074","-4.6828901603203645","Green Close","Green Close","Close Green","residential","","",""
"25987009","way","https://osm.org/way/25987009","54.17230137327028","-4.455126323855968","Kerrocoar Close","Kerrocoar Close","Close Kerroo Coar","unclassified","","",""
"81602718","way","https://osm.org/way/81602718","54.357232499999995","-4.5304735","Saint Patrick's Close","Saint Patrick's Close","Close Noo Perick","unclassified","","",""
"25986822","way","https://osm.org/way/25986822","54.1791415","-4.4714005","Olaf's Close","Olaf's Close","Close Olaf","residential","","",""
"25988907","way","https://osm.org/way/25988907","54.17935200858359","-4.471519864515155","Olaf's Close","Olaf's Close","Close Olaf","residential","","",""
"157344968","way","https://osm.org/way/157344968","54.17956","-4.4709295000000004","Olaf's Close","Olaf's Close","Close Olaf","residential","","",""
"267426975","way","https://osm.org/way/267426975","54.179236","-4.471381","Olaf's Close","Olaf's Close","Close Olaf","residential","","",""
"267426976","way","https://osm.org/way/267426976","54.179443332317916","-4.471098950918936","Olaf's Close","Olaf's Close","Close Olaf","residential","","",""
"25987729","way","https://osm.org/way/25987729","54.17810803756555","-4.473536028177372","Orry's Close","Orry's Close","Close Orry's","residential","","",""
"25988709","way","https://osm.org/way/25988709","54.17808300367006","-4.473554994564633","Orry's Close","Orry's Close","Close Orry's","residential","","",""
"245268984","way","https://osm.org/way/245268984","54.21965353164393","-4.684045732956257","Wood View Court","Wood View Court","Close Reayrt ny Keylljyn","","","",""
"245268985","way","https://osm.org/way/245268985","54.22016942333093","-4.683868458726397","Wood View Court","Wood View Court","Close Reayrt ny Keylljyn","","","",""
"245268986","way","https://osm.org/way/245268986","54.2200337449497","-4.683579510157156","Wood View Court","Wood View Court","Close Reayrt ny Keylljyn","","","",""
"245268987","way","https://osm.org/way/245268987","54.21987292276814","-4.684079268140879","Wood View Court","Wood View Court","Close Reayrt ny Keylljyn","","","",""
"164063917","way","https://osm.org/way/164063917","54.171585919455104","-4.4883056849649305","Robert Cubbon Close","Robert Cubbon Close","Close Robert Cubbon","residential","","",""
"170515396","way","https://osm.org/way/170515396","54.171510999999995","-4.488615","Robert Cubbon Close","Robert Cubbon Close","Close Robert Cubbon","residential","","",""
"170515397","way","https://osm.org/way/170515397","54.17164205748946","-4.488430167358045","Robert Cubbon Close","Robert Cubbon Close","Close Robert Cubbon","residential","","",""
"25988588","way","https://osm.org/way/25988588","54.173965878275304","-4.48592763745254","Robert Stephen Close","Robert Stephen Close","Close Robert Stephen","residential","","",""
"170515398","way","https://osm.org/way/170515398","54.17399458171286","-4.48661269569711","Robert Stephen Close","Robert Stephen Close","Close Robert Stephen","residential","","",""
"25986529","way","https://osm.org/way/25986529","54.2260496565018","-4.674665300525077","Willow Close","Willow Close","Close Shelee","residential","","",""
"25989738","way","https://osm.org/way/25989738","54.225895476380266","-4.675119388021979","Willow Close","Willow Close","Close Shelee","residential","","",""
"809162624","way","https://osm.org/way/809162624","54.218546","-4.6824855","Teare Close","Teare Close","Close Teare","residential","","",""
"809162625","way","https://osm.org/way/809162625","54.21852061900099","-4.682340072600882","Teare Close","Teare Close","Close Teare","residential","","",""
"25986471","way","https://osm.org/way/25986471","54.221768734877664","-4.676160933353942","Close Toalt","","Close Toalt","residential","","",""
"25988609","way","https://osm.org/way/25988609","54.2220125","-4.675928","Close Toalt","","Close Toalt","residential","","",""
"840594528","way","https://osm.org/way/840594528","54.21723991066513","-4.68181843726362","School Close","School Close","Close Y Scoill","residential","","",""
"1160923357","way","https://osm.org/way/1160923357","54.21703758209364","-4.682112460050704","School Close","School Close","Close Y Scoill","residential","","",""
"8357248788","node","https://osm.org/node/8357248788","54.069925","-4.682391","Close ny Chollag Promontory Fort","","Close ny Chollag","","","",""
"25986498","way","https://osm.org/way/25986498","54.33359646543969","-4.393288617313423","Thornhill Close","Thornhill Close","Close ny Cronk Drine","residential","","",""
"475394312","node","https://osm.org/node/475394312","54.123381","-4.63713","Cly-ny-Mona","","Cly-ny-Mona","","","farm",""
"60499872","way","https://osm.org/way/60499872","54.09805010774928","-4.703250292173953","Colby","Colby","Colbee","","","village",""
"283497562","node","https://osm.org/node/283497562","54.094656","-4.703578","Colby","Colby","Colbee","","stop","",""
"1164529631","way","https://osm.org/way/1164529631","54.0946969812603","-4.70342546155326","Colby","Colby","Colbee","","station","",""
"1367207715","node","https://osm.org/node/1367207715","54.094626","-4.703562","Colby","Colby","Colbee","","stop","",""
"77964053","way","https://osm.org/way/77964053","54.17202006328191","-4.478710493059398","University College Isle of Man","","Colleish-Ollooscoill Ellan Vannin","","","",""
"10145016513","node","https://osm.org/node/10145016513","54.139214","-4.730812","Con Shellagh","","Con Shellagh","","","locality",""
"475393804","node","https://osm.org/node/475393804","54.269422","-4.585011","Cooil Dharry","","Cooil Dharry","","","locality",""
"25986776","way","https://osm.org/way/25986776","54.3689098594104","-4.444112078547753","Cooil Ny Chibbyr","","Cooil Ny Chibbyr","residential","","",""
"10135755263","node","https://osm.org/node/10135755263","54.288847","-4.325868","Cooil ny Marrey","","Cooil ny Marrey","","","locality",""
"40743382","way","https://osm.org/way/40743382","54.204095653277115","-4.644689092283773","Cooill y Ree","","Cooil y Ree","","","",""
"25986559","way","https://osm.org/way/25986559","54.07891054199149","-4.738458201217658","Cooill Veg","","Cooill Veg","residential","","",""
"10141524228","node","https://osm.org/node/10141524228","54.125755","-4.517309","Coolebegad","","Coolebegad","","","","bay"
"92057077","way","https://osm.org/way/92057077","54.153250189906345","-4.529557933306019","Douglas Borough Council","Douglas Borough Council","Coonceil Balley Corpagh Doolish","","","",""
"239778087","way","https://osm.org/way/239778087","54.09684500000001","-4.7056135","Cooyrt Balley Cubbon","","Cooyrt Balley Cubbon","residential","","",""
"25987097","way","https://osm.org/way/25987097","54.16844296373338","-4.467783940647313","Lucerne Court","Lucerne Court","Cooyrt Lucerne","residential","","",""
"25987448","way","https://osm.org/way/25987448","54.16836673886819","-4.468187650033935","Lucerne Court","Lucerne Court","Cooyrt Lucerne","residential","","",""
"765928568","way","https://osm.org/way/765928568","54.16864532053763","-4.467980301402077","Lucerne Court","Lucerne Court","Cooyrt Lucerne","residential","","",""
"1156650534","way","https://osm.org/way/1156650534","54.079059","-4.644712","Station Court","Station Court","Cooyrt Stashoon","living_street","","",""
"1254387973","way","https://osm.org/way/1254387973","54.0786985","-4.6446265","Station Court","Station Court","Cooyrt Stashoon","footway","","",""
"1084646143","way","https://osm.org/way/1084646143","54.17156372390852","-4.482834614939779","Manor Court","Manor Court","Cooyrt y Charrey","footway","","",""
"10135755257","node","https://osm.org/node/10135755257","54.303516","-4.315519","Cor Stack","","Cor Stack","","","locality",""
"147775521","way","https://osm.org/way/147775521","54.21947582343988","-4.683778149070839","Campion Crescent","Campion Crescent","Corran Blaany Ferrishyn","residential","","",""
"95795862","way","https://osm.org/way/95795862","54.22048371072639","-4.685213981880816","Fuchsia Close","Fuchsia Close","Corran Jeirnyn Yee","residential","","",""
"168817247","way","https://osm.org/way/168817247","54.22075208736672","-4.685087772054512","Fuchsia Close","Fuchsia Close","Corran Jeirnyn Yee","residential","","",""
"168817248","way","https://osm.org/way/168817248","54.22043378544655","-4.684554880191566","Fuchsia Close","Fuchsia Close","Corran Jeirnyn Yee","residential","","",""
"149066461","way","https://osm.org/way/149066461","54.21918284430868","-4.681706295853293","Corran Pirragh","Kittiwake Crescent","Corran Pirragh","residential","","",""
"149066476","way","https://osm.org/way/149066476","54.219074960864134","-4.6824933907217146","Corran Pirragh","Kittiwake Crescent","Corran Pirragh","service","","",""
"168817253","way","https://osm.org/way/168817253","54.219493327325466","-4.681800806327934","Corran Pirragh","Kittiwake Crescent","Corran Pirragh","service","","",""
"164063915","way","https://osm.org/way/164063915","54.1735803172357","-4.48748738259316","Samuel Webb Crescent","Samuel Webb Crescent","Corran Samuel Webb","residential","","",""
"25986707","way","https://osm.org/way/25986707","54.08600147872906","-4.749362799101378","Marashen Crescent","Marashen Crescent","Corran Vagher Aittin","residential","","",""
"25989374","way","https://osm.org/way/25989374","54.08632859653143","-4.748862954988058","Marashen Crescent","Marashen Crescent","Corran Vagher Aittin","residential","","",""
"25989512","way","https://osm.org/way/25989512","54.085975260189166","-4.749884342836629","Marashen Crescent","Marashen Crescent","Corran Vagher Aittin","residential","","",""
"159092854","way","https://osm.org/way/159092854","54.0851115598827","-4.749200525841255","Marashen Crescent","Marashen Crescent","Corran Vagher Aittin","residential","","",""
"25988512","way","https://osm.org/way/25988512","54.15612732945308","-4.526341750946084","Oakhill Court","Oakhill Court","Court Cronk Darragh","residential","","",""
"25986288","way","https://osm.org/way/25986288","54.158727999999996","-4.4851215","Africa Court","Africa Court","Couuyrt Yn Affri","unclassified","","",""
"10145032843","node","https://osm.org/node/10145032843","54.206976","-4.71552","Creag Vollan","","Cream Vollan","","","locality",""
"10135859518","node","https://osm.org/node/10135859518","54.305973","-4.587857","Creg Cruinn","","Creg Cruinn","","","","rock"
"10141570929","node","https://osm.org/node/10141570929","54.060717","-4.628562","Creg Ineen Thalleyr","","Creg Ineen Thalley","","","locality",""
"10145016508","node","https://osm.org/node/10145016508","54.132586","-4.733184","Creg Venagh","","Creg Venagh","","","locality",""
"10141570942","node","https://osm.org/node/10141570942","54.075422","-4.736354","Creg y Chreel","","Creg y Chreel","","","locality",""
"10141570945","node","https://osm.org/node/10141570945","54.072393","-4.735117","Creg y Leech","","Creg y Leech","","","locality",""
"8662320150","node","https://osm.org/node/8662320150","54.230218","-4.491494","Creg-y-cowin","","Creg-y-cowin","","","locality",""
"8662320151","node","https://osm.org/node/8662320151","54.224252","-4.490524","Creg-y-cowin","","Creg-y-cowin","","","locality",""
"25986554","way","https://osm.org/way/25986554","54.184844792344066","-4.705686873831316","Creggan Aashen","","Creggan Aashen","unclassified","","",""
"25988976","way","https://osm.org/way/25988976","54.18479754733911","-4.706206067340189","Creggan Aashen","","Creggan Aashen","unclassified","","",""
"1176704725","way","https://osm.org/way/1176704725","54.184756","-4.705242999999999","Creggan Aashen","","Creggan Aashen","unclassified","","",""
"10135859517","node","https://osm.org/node/10135859517","54.311585","-4.584774","Creggan Dhoo","","Creggan Dhoo","","","","rock"
"25986450","way","https://osm.org/way/25986450","54.07927261216411","-4.737801708923852","Creggan Lea","","Creggan Lea","residential","","",""
"25986614","way","https://osm.org/way/25986614","54.07929104717256","-4.73863452783078","Creggan Lea","","Creggan Lea","residential","","",""
"25989635","way","https://osm.org/way/25989635","54.0791595","-4.737515999999999","Creggan Lea","","Creggan Lea","residential","","",""
"1191594986","way","https://osm.org/way/1191594986","54.0795441949041","-4.738296839685697","Creggan Lea","","Creggan Lea","residential","","",""
"1191594987","way","https://osm.org/way/1191594987","54.079445982222296","-4.738302491447661","Creggan Lea","","Creggan Lea","residential","","",""
"832376085","way","https://osm.org/way/832376085","54.16112941436364","-4.7275533301040955","Creggan Moar","","Creggan Moar","","","farm",""
"25987299","way","https://osm.org/way/25987299","54.078852","-4.7396755","Creggan Mooar","","Creggan Mooar","residential","","",""
"25988794","way","https://osm.org/way/25988794","54.078862185797526","-4.739426474833111","Creggan Mooar","","Creggan Mooar","residential","","",""
"25989191","way","https://osm.org/way/25989191","54.078558212577704","-4.739523152873826","Creggan Mooar","","Creggan Mooar","residential","","",""
"10145016515","node","https://osm.org/node/10145016515","54.13109","-4.720062","Cregyn Doo","","Cregyn Doo","","","locality",""
"4900486725","node","https://osm.org/node/4900486725","54.069676","-4.76819","Cregneash","Cregneash","Creneash","","","hamlet",""
"25989343","way","https://osm.org/way/25989343","54.089661021860664","-4.718817408426429","Croit E Caley","","Croit E Caley","secondary","","",""
"25989076","way","https://osm.org/way/25989076","54.09806929029975","-4.705401998519926","Croit ny Glionney","","Croit ny Glionney","residential","","",""
"1107759161","way","https://osm.org/way/1107759161","54.0982575","-4.7055565","Croit ny Glionney","","Croit ny Glionney","residential","","",""
"1107759162","way","https://osm.org/way/1107759162","54.097905","-4.706314000000002","Croit ny Glionney","","Croit ny Glionney","residential","","",""
"1107762579","way","https://osm.org/way/1107762579","54.09846505165489","-4.705758243671247","Croit ny Glionney","","Croit ny Glionney","residential","","",""
"1185788265","way","https://osm.org/way/1185788265","54.09858199999999","-4.704446000000001","Croit ny Glionney","","Croit ny Glionney","residential","","",""
"25987694","way","https://osm.org/way/25987694","54.367533676141754","-4.439678955669772","Croit ny Kenzie","","Croit ny Kenzie","unclassified","","",""
"267426973","way","https://osm.org/way/267426973","54.180433983652","-4.474422400450764","Hillcroft","Hillcroft","Croit y Crink","residential","","",""
"10145016498","node","https://osm.org/node/10145016498","54.109868","-4.747913","Cronk Aittin","","Cronk Aittin","","","locality",""
"25989601","way","https://osm.org/way/25989601","54.16855780603304","-4.4918728593405435","Cronk Coar","","Cronk Coar","residential","","",""
"165129851","way","https://osm.org/way/165129851","54.168133499999996","-4.491388000000001","Cronk Coar","","Cronk Coar","residential","","",""
"25986194","way","https://osm.org/way/25986194","54.097145","-4.6989655","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"25987969","way","https://osm.org/way/25987969","54.097552211964086","-4.6988159640045355","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"25988546","way","https://osm.org/way/25988546","54.09719965683939","-4.698781220680381","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"25989282","way","https://osm.org/way/25989282","54.0970411487127","-4.700758276565496","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"396730466","way","https://osm.org/way/396730466","54.097737739099266","-4.700347190628751","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"396730467","way","https://osm.org/way/396730467","54.09725829523131","-4.700614326003282","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"396730469","way","https://osm.org/way/396730469","54.09641752080044","-4.700102447650093","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"1113728228","way","https://osm.org/way/1113728228","54.09776916375149","-4.700102259427691","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"1113728229","way","https://osm.org/way/1113728229","54.097368","-4.701828","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"1113728231","way","https://osm.org/way/1113728231","54.0975725","-4.7010065","Cronk Cullyn","","Cronk Cullyn","residential","","",""
"25986084","way","https://osm.org/way/25986084","54.173321","-4.473806","Cronk Drean","","Cronk Drean","residential","","",""
"25986604","way","https://osm.org/way/25986604","54.17328949414146","-4.47549579163878","Cronk Drean","","Cronk Drean","residential","","",""
"25987007","way","https://osm.org/way/25987007","54.173111500000005","-4.476138499999999","Cronk Drean","","Cronk Drean","residential","","",""
"25989250","way","https://osm.org/way/25989250","54.17292279973738","-4.476057286053438","Cronk Drean","","Cronk Drean","residential","","",""
"25989448","way","https://osm.org/way/25989448","54.174097106189926","-4.473526908627524","Cronk Drean","","Cronk Drean","residential","","",""
"25986407","way","https://osm.org/way/25986407","54.17081964399711","-4.510111882248735","Cronk Grianagh","","Cronk Grianagh","residential","","",""
"25986528","way","https://osm.org/way/25986528","54.17052280510904","-4.511914436430582","Cronk Grianagh","","Cronk Grianagh","residential","","",""
"164408442","way","https://osm.org/way/164408442","54.169401249647834","-4.511355898363454","Cronk Grianagh","","Cronk Grianagh","living_street","","",""
"164408443","way","https://osm.org/way/164408443","54.17098068134432","-4.51260982381527","Cronk Grianagh","","Cronk Grianagh","residential","","",""
"164408444","way","https://osm.org/way/164408444","54.17046505207915","-4.512032596249834","Cronk Grianagh","","Cronk Grianagh","residential","","",""
"1098351711","way","https://osm.org/way/1098351711","54.16996022023427","-4.511451986408669","Cronk Grianagh","","Cronk Grianagh","residential","","",""
"1098351712","way","https://osm.org/way/1098351712","54.17016281998683","-4.511134233958783","Cronk Grianagh","","Cronk Grianagh","residential","","",""
"1191426668","way","https://osm.org/way/1191426668","54.169734500000004","-4.512099","Cronk Grianagh","","Cronk Grianagh","living_street","","",""
"8349920229","node","https://osm.org/node/8349920229","54.214672","-4.51216","Cronk Keeill Abban","","Cronk Keeill Abban","","","locality",""
"40566046","way","https://osm.org/way/40566046","54.20374940525981","-4.6423246523201485","Tynwald Hill","Tynwald Hill","Cronk Keeill Eoin","","","",""
"25987192","way","https://osm.org/way/25987192","54.22126519626738","-4.676020958796586","Cronk Lheanag","","Cronk Lheanag","residential","","",""
"25989696","way","https://osm.org/way/25989696","54.221119975919976","-4.676013685771443","Cronk Lheanag","","Cronk Lheanag","footway","","",""
"283516446","node","https://osm.org/node/283516446","54.072673","-4.768831","Mull Hill","Mull Hill","Cronk Meayll","","","","peak"
"899491028","way","https://osm.org/way/899491028","54.09175680837976","-4.746098562095934","Fairy Hill","Fairy Hill","Cronk Mooar","","","",""
"11199703693","node","https://osm.org/node/11199703693","54.182137","-4.724021","Cronk Mooar ny Traagh","","Cronk Mooar ny Traagh","","","",""
"25989514","way","https://osm.org/way/25989514","54.15314387727602","-4.48145072138127","Saint Barnabas Hill","Saint Barnabas Hill","Cronk Noo Barnabas","unclassified","","",""
"25987800","way","https://osm.org/way/25987800","54.16748669692998","-4.492714748762858","Cronk Ny Greiney","","Cronk Ny Greiney","residential","","",""
"25989492","way","https://osm.org/way/25989492","54.231675903246646","-4.406384538588488","Church Hill","Church Hill","Cronk Ny Killey","secondary","","",""
"39187481","way","https://osm.org/way/39187481","54.23140049999999","-4.405584","Church Hill","Church Hill","Cronk Ny Killey","secondary","","",""
"39187483","way","https://osm.org/way/39187483","54.231267","-4.4049055","Church Hill","Church Hill","Cronk Ny Killey","secondary","","",""
"415097786","way","https://osm.org/way/415097786","54.231556027707825","-4.406118938609777","Church Hill","Church Hill","Cronk Ny Killey","secondary","","",""
"28616200","way","https://osm.org/way/28616200","54.15457146238075","-4.485822890364634","Rosemount","Rosemount","Cronk Ny Roseyn","secondary","","",""
"25988088","way","https://osm.org/way/25988088","54.21804460401189","-4.696297927261157","Cronk Reayrt","","Cronk Reayrt","residential","","",""
"25989079","way","https://osm.org/way/25989079","54.21794099999999","-4.6959965","Cronk Reayrt","","Cronk Reayrt","residential","","",""
"1200806942","node","https://osm.org/node/1200806942","54.075682","-4.7444","Cronk Skibbylt","","Cronk Skibbylt","","","","peak"
"25988733","way","https://osm.org/way/25988733","54.22345201266083","-4.691594784353117","Stanley Mount","Stanley Mount","Cronk Stanlagh","residential","","",""
"25986287","way","https://osm.org/way/25986287","54.22445140614644","-4.3946710502344635","Old School Hill","Old School Hill","Cronk Y Shenn Scoill","unclassified","","",""
"25987321","way","https://osm.org/way/25987321","54.097414","-4.697324999999999","Cronk Y Thatcher","","Cronk Y Thatcher","residential","","",""
"25987434","way","https://osm.org/way/25987434","54.096843367006535","-4.6970036112479425","Cronk Y Thatcher","","Cronk Y Thatcher","residential","","",""
"25988141","way","https://osm.org/way/25988141","54.09770966948248","-4.69756268465166","Cronk Y Thatcher","","Cronk Y Thatcher","residential","","",""
"159859339","way","https://osm.org/way/159859339","54.096657028919566","-4.69654025224958","Cronk Y Thatcher","","Cronk Y Thatcher","residential","","",""
"442107303","node","https://osm.org/node/442107303","54.136919","-4.718796","Cronk ny Arrey Laa","","Cronk ny Arrey Laa","","","","peak"
"10135755273","node","https://osm.org/node/10135755273","54.371929","-4.37733","Cronk ny Arrey Laa","","Cronk ny Arrey Laa","","","","peak"
"238261225","way","https://osm.org/way/238261225","54.1026235","-4.5750485","Cronk ny Merriu","","Cronk ny Merriu","","","",""
"25986957","way","https://osm.org/way/25986957","54.17660998938663","-4.479549820974897","Cronk Y Berry","","Cronk y Berry","residential","","",""
"25987650","way","https://osm.org/way/25987650","54.17668585472882","-4.480148733655203","Cronk Y Berry","","Cronk y Berry","residential","","",""
"165129852","way","https://osm.org/way/165129852","54.17616084635246","-4.479186152301252","Cronk Y Berry","","Cronk y Berry","residential","","",""
"238798903","way","https://osm.org/way/238798903","54.17551630416859","-4.479690255601215","Cronk y Berry","","Cronk y Berry","residential","","",""
"25987023","way","https://osm.org/way/25987023","54.23212781743973","-4.404824049219681","Captain's Hill","Captain's Hill","Cronk y Chaptan","unclassified","","",""
"529268826","way","https://osm.org/way/529268826","54.2311935","-4.404538499999999","Captain's Hill","Captain's Hill","Cronk y Chaptan","unclassified","","",""
"1181781851","way","https://osm.org/way/1181781851","54.2336310361692","-4.4059187665049615","Captain's Hill","Captain's Hill","Cronk y Chaptan","unclassified","","",""
"1181781852","way","https://osm.org/way/1181781852","54.23328392450719","-4.405616586906381","Captain's Hill","Captain's Hill","Cronk y Chaptan","unclassified","","",""
"25986106","way","https://osm.org/way/25986106","54.179191532989776","-4.473376375697881","Governors Hill","Governors Hill","Cronk y Chiannoort","residential","","",""
"105079881","way","https://osm.org/way/105079881","54.0773116477578","-4.636525138491556","Hango Hill","Hango Hill","Cronk y Chroghee","","","locality",""
"8349920228","node","https://osm.org/node/8349920228","54.212191","-4.514098","Old Tynwald Hill","","Cronk y Keeill Abban","","","",""
"25988518","way","https://osm.org/way/25988518","54.16762852600513","-4.494616503760422","Cronk-Liauyr","","Cronk-Liauyr","residential","","",""
"165339587","way","https://osm.org/way/165339587","54.16887839940734","-4.492760456002508","Cronk-Liauyr","","Cronk-Liauyr","residential","","",""
"528717346","way","https://osm.org/way/528717346","54.167674000000005","-4.4943615","Cronk-Liauyr","","Cronk-Liauyr","residential","","",""
"475395188","node","https://osm.org/node/475395188","54.18342","-4.476031","Cronk-ny-mona","","Cronk-ny-mona","","","locality",""
"10858941214","node","https://osm.org/node/10858941214","54.218228","-4.632624","Laurel Bank","Laurel Bank","Cronk-y-Killey","","","",""
"475393858","node","https://osm.org/node/475393858","54.097079","-4.697972","Cronk-y-Thatcher","","Cronk-y-Thatcher","","","locality",""
"10141570939","node","https://osm.org/node/10141570939","54.080185","-4.71386","Cronnag","","Cronnag","","","locality",""
"1213943634","way","https://osm.org/way/1213943634","54.1985935","-4.41614","Ballameanagh Crossover","","Crossag Balley Meanagh","","light_rail","",""
"4321786383","node","https://osm.org/node/4321786383","54.220548","-4.400092","Lamb's Crossing","Lamb's Crossing","Crossag Eayn","","crossing","",""
"4321786384","node","https://osm.org/node/4321786384","54.220607","-4.400118","Lamb's Crossing","Lamb's Crossing","Crossag Eayn","","crossing","",""
"283515674","node","https://osm.org/node/283515674","54.222592","-4.396777","Preston's Crossing","Preston's Crossing","Crossag Preston","","level_crossing","",""
"1494298731","node","https://osm.org/node/1494298731","54.222433","-4.396934","Preston's Crossing","Preston's Crossing","Crossag Preston","","level_crossing","",""
"831979532","way","https://osm.org/way/831979532","54.1691181905608","-4.729071045097701","Dalby","","Delbee","","","hamlet",""
"10305031877","node","https://osm.org/node/10305031877","54.168886","-4.729359","Dalby","","Delbee","","","hamlet",""
"436538210","way","https://osm.org/way/436538210","54.256543565696006","-4.371589000060001","Manx Electric Railway","","Dhool Quarry Sidings","","light_rail","",""
"475392814","node","https://osm.org/node/475392814","54.339174","-4.400386","Dhoor","","Dhoor","","","locality",""
"475393026","node","https://osm.org/node/475393026","54.37939","-4.445742","Dhowin","","Dhowin","","","locality",""
"475393622","node","https://osm.org/node/475393622","54.171636","-4.651654","Doarlish Ard","","Doarlish Ard","","","locality",""
"6936874660","node","https://osm.org/node/6936874660","54.170321","-4.709237","Doarlish Cashen","Cashen's Gap","Doarlish Cashen","","","locality",""
"2199688788","node","https://osm.org/node/2199688788","54.149774","-4.477902","Douglas","Douglas","Doolish","","","city",""
"10145032842","node","https://osm.org/node/10145032842","54.202627","-4.714516","Dreem Long","","Dream Long","","","locality",""
"239778089","way","https://osm.org/way/239778089","54.096537776855435","-4.7050984100645","Dreeym Balley Cubbon","","Dreeym Balley Cubbon","residential","","",""
"25987303","way","https://osm.org/way/25987303","54.16741721330773","-4.489763011817629","Dreeym Beary","","Dreeym Beary","residential","","",""
"10145032825","node","https://osm.org/node/10145032825","54.148807","-4.733043","Dul Ushtey","","Dul Ushtey","","","locality",""
"25989597","way","https://osm.org/way/25989597","54.08133544889543","-4.734277859870631","Beach Road","Beach Road","Eaad Ny Traie","trunk","","",""
"167271686","way","https://osm.org/way/167271686","54.08305441197234","-4.72961697622286","Beach Road","Beach Road","Eaad Ny Traie","trunk","","",""
"1191594995","way","https://osm.org/way/1191594995","54.07915539269596","-4.73976938812353","Beach Road","Beach Road","Eaad Ny Traie","trunk","","",""
"1191594996","way","https://osm.org/way/1191594996","54.07971016820183","-4.7384869236735145","Beach Road","Beach Road","Eaad Ny Traie","trunk","","",""
"1191594999","way","https://osm.org/way/1191594999","54.07884773292337","-4.7404668398265315","Beach Road","Beach Road","Eaad Ny Traie","trunk","","",""
"10145016501","node","https://osm.org/node/10145016501","54.119208","-4.744376","Eairnyerey","","Eairnyerey","","","locality",""
"25988261","way","https://osm.org/way/25988261","54.16828085141815","-4.492952932228778","Eary Veg","","Eary Veg","residential","","",""
"165129853","way","https://osm.org/way/165129853","54.1680445","-4.4924705","Eary Veg","","Eary Veg","residential","","",""
"8662320152","node","https://osm.org/node/8662320152","54.22292","-4.495736","Eary Ween","","Eary Ween","","","farm",""
"144839774","way","https://osm.org/way/144839774","54.07410004326594","-4.606076785490059","Saint Michael's Isle","Saint Michael's Isle","Ellan Noo Mael","","","island",""
"811511630","node","https://osm.org/node/811511630","54.226652","-4.698876","Saint Patrick's Isle","Saint Patrick's Isle","Ellan Noo Perick","","","island",""
"10141570924","node","https://osm.org/node/10141570924","54.053535","-4.625038","Dreswick Rocks","","Ellan Vretyn","","","locality",""
"10145032838","node","https://osm.org/node/10145032838","54.195751","-4.718776","Ellan by Maughol","","Ellan ny Maughol","","","locality",""
"37691394","way","https://osm.org/way/37691394","54.06250650677096","-4.796732632534713","Kitterland","Kitterland","Famman Kitterland","","","island","coastline"
"10145032829","node","https://osm.org/node/10145032829","54.153585","-4.730029","Fheustal","","Fheustal","","","locality",""
"83376253","way","https://osm.org/way/83376253","54.17017020550697","-4.635224278019069","Foxdale","Foxdale","Forsdal","","","village",""
"6948694189","node","https://osm.org/node/6948694189","54.169534","-4.634924","Foxdale","Foxdale","Forsdal","","","village",""
"54415421","way","https://osm.org/way/54415421","54.1486315659822","-4.478322596252307","Muckles Gate","Muckles Gate","Gait Muckle","service","","",""
"25988431","way","https://osm.org/way/25988431","54.156743495205724","-4.522772061059313","Meadowbrook Gardens","Meadowbrook Gardens","Garaghyn Strooan T Lheeannee","residential","","",""
"10145016510","node","https://osm.org/node/10145016510","54.138025","-4.730089","Garey Beg","","Garey Beg","","","locality",""
"10145016503","node","https://osm.org/node/10145016503","54.125203","-4.739252","Garroo Clagh","","Garroo Clagh","","","locality",""
"10145016514","node","https://osm.org/node/10145016514","54.136812","-4.732159","Geinnagh Vane","","Geinnagh Vane","","","locality",""
"10141570936","node","https://osm.org/node/10141570936","54.073382","-4.689126","Ghaw Cortagh","","Ghaw Cortagh","","","","bay"
"11210666761","node","https://osm.org/node/11210666761","54.106929","-4.762429","Ghaw Doo","","Ghaw Doo","","","","cave"
"10169149508","node","https://osm.org/node/10169149508","54.075052","-4.686887","Ghaw Gortagh","","Ghaw Gortagh","","","locality",""
"10145016494","node","https://osm.org/node/10145016494","54.0482","-4.826484","Ghaw Lang","","Ghaw Lang","","","locality",""
"10135755267","node","https://osm.org/node/10135755267","54.253656","-4.357279","Gian Wooar","","Gian Wooar","","","locality",""
"25989434","way","https://osm.org/way/25989434","54.07355456784373","-4.747965008596292","Saint Marys Glebe","Saint Marys Glebe","Gleeb Keeil Voirrey","residential","","",""
