"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","tourism","wikidata","website","contact:website","phone","contact:phone","contact:email","contact:facebook"
"10858941284","node","https://osm.org/node/10858941284","54.235849","-4.613324","Lambfell","","","attraction","","","","","","",""
"475392931","node","https://osm.org/node/475392931","54.228388","-4.660284","Langtoft Manor","","","guest_house","","https://www.peel-holidays.com/","","","","",""
"10634772695","node","https://osm.org/node/10634772695","54.153458","-4.48428","Lansdowne","","","guest_house","","","","","","",""
"10858941214","node","https://osm.org/node/10858941214","54.218228","-4.632624","Laurel Bank","Laurel Bank","Cronk-y-Killey","attraction","Q6499754","","","","","",""
"54190207","way","https://osm.org/way/54190207","54.22882095166693","-4.397677679591051","Laxey Campsite","","","camp_site","","","","","","",""
"335683073","way","https://osm.org/way/335683073","54.238622792091014","-4.407364084377022","Laxey Wheel","Laxey Wheel","Queeyl Vooar Laksey","attraction","Q2046863","https://manxnationalheritage.im/our-sites/laxey-wheel/","","","","",""
"475395126","node","https://osm.org/node/475395126","54.37667","-4.457449","Leodest Farm","","","guest_house","","http://www.leodestfarm.co.uk","","","","",""
"349336145","way","https://osm.org/way/349336145","54.3203449045129","-4.491907570655363","Lezayre Parish Community Hall","","","hostel","","http://www.lezayreparish.org/community_hall.htm","","","","",""
"12195309141","node","https://osm.org/node/12195309141","54.167142","-4.463614","Little Haven","","","chalet","","https://www.visitisleofman.com/accommodation/little-haven-p1372061","","","","",""
"9023586433","node","https://osm.org/node/9023586433","54.152912","-4.479372","Loft 11","","","apartment","","","","","","enquiries@loft11.im",""
"11891204536","node","https://osm.org/node/11891204536","54.321056","-4.379616","Longboat Bench","","","artwork","","","","","","",""
"11891204537","node","https://osm.org/node/11891204537","54.320989","-4.379569","Longboat Bench","","","artwork","","","","","","",""
"438332821","way","https://osm.org/way/438332821","54.167280225482344","-4.456700542417171","M.E.R. Museum","","","museum","Q113337596","https://mers.org.im/pages/index/view/id/1154/MER%20Museum%20-%20Derby%20Castle%20Depot","","","","","https://www.facebook.com/Manx-Electric-Railway-Museum-675560865868301/"
"1154135527","way","https://osm.org/way/1154135527","54.15765447818879","-4.477628556994125","Mannin Hotel","","","hotel","","https://www.manninhotel.im/","","","","",""
"1273671095","way","https://osm.org/way/1273671095","54.32620570238555","-4.384247590290246","Mansail Ltd","","","attraction","","","","","+44 1624 814240","contact@adventure-centre.co.uk",""
"103485031","way","https://osm.org/way/103485031","54.08338793363213","-4.637641492609207","Manx Aviation and Military Museum","","","museum","Q15245777","https://www.maps.org.im/museum","","+44 1624 829294","","",""
"59279322","way","https://osm.org/way/59279322","54.154278556357355","-4.481424687499141","Manx Museum","Manx Museum","Thie Tashtee Vannin","museum","Q11988082","https://manxnationalheritage.im/our-sites/manx-museum/","","","","",""
"146890336","way","https://osm.org/way/146890336","54.22075820771372","-4.69888690214544","Manx Transport Heritage Museum","","","museum","","","","","","","https://www.facebook.com/ManxTransportHeritageMuseum"
"147191858","way","https://osm.org/way/147191858","54.22290756219706","-4.693208196521554","Manx Whale and Dolphin Watch","","","information","","","","","","",""
"12465183277","node","https://osm.org/node/12465183277","54.076831","-4.738786","Marina House","","","hostel","","","","","","",""
"77415355","way","https://osm.org/way/77415355","54.14068417765075","-4.470882414358387","Marine Drive Old Toll Gate","","","attraction","Q118188570","","","","","",""
"2388000716","node","https://osm.org/node/2388000716","54.183971","-4.566128","Marown Parish Comissioners","","","information","","","","","","",""
"1745777565","node","https://osm.org/node/1745777565","54.25438","-4.585168","McGuinness's","","","attraction","","","","","","",""
"1147859234","way","https://osm.org/way/1147859234","54.211011500000005","-4.508147","Meadow Cottage","","","chalet","","https://www.relaxatballawyllin.co.uk/properties/orchard-cottage","","","","",""
"11197682133","node","https://osm.org/node/11197682133","54.067459","-4.773671","Meadows","","","information","","","","","","",""
"1236560744","way","https://osm.org/way/1236560744","54.153035999999986","-4.482728000000001","Melrose Guest House","","","guest_house","","http://www.melroseguesthouse.co.uk","","","","",""
"1444498174","way","https://osm.org/way/1444498174","54.16149327525461","-4.474978090279384","Mereside","","","hotel","","https://hqbar.im/","","","","",""
"6918863985","node","https://osm.org/node/6918863985","54.28691","-4.587425","Michael United AFC Campsite","","","camp_site","","https://www.visitisleofman.com/trade/information/product-catch-all/michael-utd-afc-campsite-p1287451","","","","",""
"10742329750","node","https://osm.org/node/10742329750","54.319909","-4.404317","Milntown Apartments","","","chalet","","https://www.milntown.org/apartments-568920/","","","","",""
"412956708","way","https://osm.org/way/412956708","54.319878593436044","-4.4040672251798325","Milntown Estate & Gardens","","","attraction","Q118188757","https://www.milntown.org/","","","","",""
"1745777545","node","https://osm.org/node/1745777545","54.241574","-4.606308","Molyneux's","","","attraction","","","","","","",""
"416526333","way","https://osm.org/way/416526333","54.15291180579245","-4.478589356126349","Monaville Hotel","","","hotel","","","","","","",""
"475392854","node","https://osm.org/node/475392854","54.278359","-4.443333","Mountain Box","","","attraction","","","","","","",""
"480448003","node","https://osm.org/node/480448003","54.181641","-4.453893","Mullen Beg","","","guest_house","","http://www.mullenbeg.com","","","","",""
"1219367462","node","https://osm.org/node/1219367462","54.111063","-4.64357","Mullin-y-Carty","","Mullin-y-Carty","camp_site","","","","","","",""
"1950174701","node","https://osm.org/node/1950174701","54.117896","-4.586479","Murray's Motorcycle Museum","Murray's Motorcycle Museum","","museum","Q113363908","https://www.murraysmotorcyclemuseum.com","","","","","https://www.facebook.com/murraysmotorcyclemuseum/"
"159151053","way","https://osm.org/way/159151053","54.08346411704392","-4.6377810897823135","Museum of the Manx Regiment","","","museum","","https://www.maps.org.im/regimental-museum","","","","",""
"230786158","way","https://osm.org/way/230786158","54.06908672256913","-4.768164137195732","National Folk Museum","National Folk Museum","","museum","Q113363904","https://manxnationalheritage.im/our-sites/cregneash/","","","","",""
"10135859524","node","https://osm.org/node/10135859524","54.250257","-4.642064","Natural Arch","","","attraction","","","","","","",""
"283522771","node","https://osm.org/node/283522771","54.163854","-4.740051","Niarbyl","","","viewpoint","Q11171886","","","","","",""
"62393623","way","https://osm.org/way/62393623","54.16341426258098","-4.740439141053443","Niarbyl Cottages","","","attraction","Q118188791","","","","","",""
"7151277585","node","https://osm.org/node/7151277585","54.318194","-4.377193","Nine Carlton Grove","","","apartment","","https://www.visitisleofman.com/stay/nine-carlton-grove-p1360601","","","","",""
"12558742450","node","https://osm.org/node/12558742450","54.072906","-4.652163","Old Grammar School","","","museum","Q113363905","https://manxnationalheritage.im/our-sites/old-grammar-school/","","","","",""
"100464798","way","https://osm.org/way/100464798","54.07340795629579","-4.652131417528089","Old House of Keys","Old House of Keys","Shenn Thie Yn Chiare As Feed","museum","Q2018393","https://manxnationalheritage.im/our-sites/old-house-of-keys/","","","","",""
"1169018153","way","https://osm.org/way/1169018153","54.186048617835446","-4.41200634993786","Old Lonan crosses","","","attraction","","https://www.imuseum.im/search/places/search?tab=places&view=&term=Manx+Cross&size=80","","","","",""
"12189766747","node","https://osm.org/node/12189766747","54.22238","-4.694298","Old Post Office Flat","","","apartment","","https://www.visitisleofman.com/stay/old-post-office-flat-p1290061","","","","",""
"12153659500","node","https://osm.org/node/12153659500","54.32173","-4.380617","Old post boxes","","","attraction","","","","","","",""
"9851665917","node","https://osm.org/node/9851665917","54.05386","-4.822092","Or Vooar","","Or Vooar","attraction","","","","","","",""
"9851666517","node","https://osm.org/node/9851666517","54.056006","-4.824416","Or Vooar","","Or Vooar","attraction","","","","","","",""
"1147859239","way","https://osm.org/way/1147859239","54.21101100474377","-4.507428435540297","Orchard Cottage","","","chalet","","https://www.relaxatballawyllin.co.uk/properties/orchard-cottage","","","","",""
"59284246","way","https://osm.org/way/59284246","54.162649699567666","-4.471726459282744","Palace Hotel & Casino","","","hotel","","https://www.palacehotelcasino.co.im/","","+44 1624 662662","","",""
"283494345","node","https://osm.org/node/283494345","54.322196","-4.386679","Parliament Square","","","attraction","Q7138921","","","","","",""
"6174710385","node","https://osm.org/node/6174710385","54.355675","-4.549967","Pasages Shipwreck","","","attraction","Q30598409","","","","","",""
"150653480","way","https://osm.org/way/150653480","54.22200639657406","-4.682366360247712","Peel Camping Park","","","camp_site","","https://www.peelonline.net/wheretostay/campsite.htm","","","","",""
"59700905","way","https://osm.org/way/59700905","54.22646384929785","-4.698924270828984","Peel Castle","Peel Castle","Cashtal Phurt ny h-Inshey","attraction","Q2660524","https://manxnationalheritage.im/our-sites/peel-castle/","","","","",""
"25986488","way","https://osm.org/way/25986488","54.155704","-4.501291500000001","Peel Road","","","attraction","","","","","","",""
"186060138","way","https://osm.org/way/186060138","54.1558905","-4.5016525000000005","Peel Road","","","attraction","","","","","","",""
"10688639709","node","https://osm.org/node/10688639709","54.291434","-4.579422","Pennybridge TT Campsite","","","camp_site","","","","","","","https://www.facebook.com/pbcampsiteiom/"
"476150244","node","https://osm.org/node/476150244","54.16358","-4.469476","Penta Hotel","","","hotel","","https://www.penta.im","","","","",""
"502292316","node","https://osm.org/node/502292316","54.221071","-4.40022","Pinfold Cottage","","","chalet","","https://www.pinfoldholidaycottage.com/","","","","",""
"164658115","way","https://osm.org/way/164658115","54.15463904845327","-4.479172030931297","Pitcairn","","","hotel","","","","","","",""
"82726598","way","https://osm.org/way/82726598","54.15044730864441","-4.480109572509466","Premier Inn","","","hotel","","https://www.premierinn.com/gb/en/hotels/england/isle-of-man/douglas/douglas-isle-of-man.html","","","","",""
"1151886562","node","https://osm.org/node/1151886562","54.315591","-4.513742","Quarry Bends","","","attraction","Q7269208","","","","","",""
"186060139","way","https://osm.org/way/186060139","54.155766259905185","-4.501419370203464","Quarterbridge","","","attraction","Q7269285","","","","","",""
"1300558126","way","https://osm.org/way/1300558126","54.15572575995262","-4.501416666338647","Quarterbridge","","","attraction","Q7269285","","","","","",""
"12766378822","node","https://osm.org/node/12766378822","54.07701","-4.738679","RNLI Community Mosaic","","","artwork","","","","","","",""
"11104889311","node","https://osm.org/node/11104889311","54.166997","-4.452613","Raad Ny Foillan Obelisk","","","information","","","","","","",""
"11109516684","node","https://osm.org/node/11109516684","54.226263","-4.684725","Raad Ny Foillan Obelisk","","","information","","","","","","",""
"11109545170","node","https://osm.org/node/11109545170","54.324086","-4.381113","Raad Ny Foillan Obelisk","","","information","","","","","","",""
"11109547846","node","https://osm.org/node/11109547846","54.08824","-4.759137","Raad Ny Foillan Obelisk","","","information","","","","","","",""
"102638470","way","https://osm.org/way/102638470","54.32138378191711","-4.380152858998885","Ramsey Art Gallery","","","artwork","","http://www.ramseyartgallery.com/","","","","",""
"8555436839","node","https://osm.org/node/8555436839","54.312892","-4.384994","Ramsey Hairpin","","","attraction","Q7290218","","","","","",""
"102734588","way","https://osm.org/way/102734588","54.32823208629096","-4.38390759163583","Ramsey Park Hotel","","","hotel","","https://www.classiclodges.co.uk/ramsey-park/","","","","","https://www.facebook.com/ramseyparkhotel/"
"10607193606","node","https://osm.org/node/10607193606","54.320899","-4.384728","Ramsey Town Commissioners","","","information","","","","","","",""
"10169482882","node","https://osm.org/node/10169482882","54.137479","-4.52231","Real Fairy Bridge","","","attraction","","","","","","",""
"12188621813","node","https://osm.org/node/12188621813","54.163507","-4.46964","Regal","","","hotel","","","","","","",""
"80822489","way","https://osm.org/way/80822489","54.16624956048364","-4.465310967922684","Regency Hotel","","","hotel","","https://www.regency.im","","","","",""
"475393967","node","https://osm.org/node/475393967","54.234365","-4.589538","Rhenass Christian Retreat","Rhenass Christian Retreat","Mullen Rhenass","hotel","","https://www.rhenassretreat.org.uk/","","+441624878474","","",""
"8378507536","node","https://osm.org/node/8378507536","54.229613","-4.597069","Rhenass Waterfall","","","attraction","","","","","","",""
"13102566469","node","https://osm.org/node/13102566469","54.096279","-4.706065","Romance of The Colby River Trail","","","information","","","","","","",""
"13102566470","node","https://osm.org/node/13102566470","54.096148","-4.706015","Romance of The Colby River Trail","","","information","","","","","","",""
"166769263","way","https://osm.org/way/166769263","54.202494103284245","-4.658038033912761","Rose Cottage","","","chalet","","https://www.visitisleofman.com/stay/rose-cottage-st-johns-p1290221","","","","",""
"38300993","way","https://osm.org/way/38300993","54.0983004291597","-4.6345065455351655","Rushen Abbey","","","museum","Q1476797","","","","","",""
"60783823","way","https://osm.org/way/60783823","54.098548296103864","-4.6339580307170225","Rushen Abbey Visitor Centre","","","museum","","","","","","",""
"60007299","way","https://osm.org/way/60007299","54.086297478511725","-4.756017471277423","Rushen Heritage Centre","Rushen Heritage Centre","Ynnyd Eiraght Rushen","information","","","","","","",""
"12188621816","node","https://osm.org/node/12188621816","54.163898","-4.468978","Rutland","","","hotel","","https://www.sleepwellhotels.com/rutland/","","","","",""
"9332491586","node","https://osm.org/node/9332491586","54.168116","-4.531051","Saba's Glen Yurt","","","chalet","","https://www.sabasglenyurt.com/","","","","",""
"727475963","node","https://osm.org/node/727475963","54.147836","-4.482691","Sail Lofts","","","guest_house","","https://www.saillofts.im","","+44 1624 625005","","",""
"65750687","way","https://osm.org/way/65750687","54.19024531880979","-4.579893968751476","Saint Trinian's","Saint Trinian's","Keeill Brisht","attraction","Q17561024","","","","","",""
"4115148160","node","https://osm.org/node/4115148160","54.120315","-4.581489","Santon Country Retreat","","","hotel","","https://www.visitisleofman.com/stay/santon-country-retreat-p1287691","","","","",""
"901966252","way","https://osm.org/way/901966252","54.22799062248348","-4.620185325706698","Sarah's Cottage","","","chalet","Q7421997","https://www.sarahscottageiom.com","","","","",""
"8378219631","node","https://osm.org/node/8378219631","54.228072","-4.620199","Sarah's Cottage","","","attraction","Q7421997","","","","","",""
"80830551","way","https://osm.org/way/80830551","54.161343829062034","-4.473626627194427","Savoy","","","hotel","","https://www.savoyiom.com/","","","","",""
"100540301","way","https://osm.org/way/100540301","54.06413417388214","-4.662666862723365","Scarlett Nature Discovery Centre","","","information","","https://www.gov.im/tourism/culture/attractions/scarlett_attract.xml","","","","",""
"10711123024","node","https://osm.org/node/10711123024","54.064137","-4.662629","Scarlett Visitor Centre and Nature Trail","","","information","","","","","","",""
"1732876575","node","https://osm.org/node/1732876575","54.320618","-4.393594","School House Corner","","","attraction","Q7432270","","","","","",""
"163759545","way","https://osm.org/way/163759545","54.08747046476832","-4.758240277540964","Sea Front","Sea Front","","apartments","","http://www.seafront.moonfruit.com/","","+44 1624 835220","","",""
"1149382527","way","https://osm.org/way/1149382527","54.30777283049706","-4.3472041890679645","Seabank Cottage","","","chalet","","https://www.visitisleofman.com/stay/seabank-cottage-p1375841","","","","",""
"1444498169","way","https://osm.org/way/1444498169","54.160831403788904","-4.475509748073213","Seaview Hotel","","","hotel","","","","","","",""
"59541016","way","https://osm.org/way/59541016","54.08614111209198","-4.63848338543937","Sefton Express","","","hotel","","https://www.seftonexpress.co.uk/","","","","",""
"62390312","way","https://osm.org/way/62390312","54.08512866047707","-4.720738905448485","Shore Hotel","","","hotel","","https://www.theshoregansey.com","","+44 1624 832269","","",""
"458533098","node","https://osm.org/node/458533098","54.179767","-4.470014","Signpost Corner","","","attraction","Q7513018","","","","","",""
"604743423","way","https://osm.org/way/604743423","54.322820288393885","-4.4246966041727545","Silly Moos Campsite","","","camp_site","","https://sillymooscampsite.co.uk","","","","",""
"604743424","way","https://osm.org/way/604743424","54.32145057162733","-4.426403718155012","Silly Moos Campsite Caravan","","","caravan_site","","","","","","",""
"939199116","node","https://osm.org/node/939199116","54.164109","-4.468655","Silvercraigs","","","hotel","","","","01624 677776","","",""
"10862106479","node","https://osm.org/node/10862106479","54.166727","-4.463177","Sir Hall Caine","","","artwork","","","","","","",""
"735916611","node","https://osm.org/node/735916611","54.143246","-4.468501","Sir William Hillary","","","artwork","","","","","","",""
"254847409","way","https://osm.org/way/254847409","54.3874999340979","-4.436644549951517","Smeale Farm Cottages","","","chalet","","https://www.manxfarmhols.com/","","","","",""
"335683665","way","https://osm.org/way/335683665","54.23341390446364","-4.40526587440745","Snaefell Mine Waterwheel","","","attraction","Q7546896","http://www.snaefellwheel.com/","","","","",""
"283500807","node","https://osm.org/node/283500807","54.166899","-4.516311","Snugborough","","","attraction","","","","","","",""
"166769399","way","https://osm.org/way/166769399","54.193896751837954","-4.619727310095354","Soalt Vooar I, Kerrowgarrow Farm Cottages","","","chalet","","https://www.isleofman.com/Business/k/kerrowgarrow/","","","","",""
"166769400","way","https://osm.org/way/166769400","54.193898499999996","-4.619512999999999","Soalt Vooar II, Kerrowgarrow Farm Cottages","","","chalet","","https://www.isleofman.com/Business/k/kerrowgarrow/","","","","",""
"82626204","way","https://osm.org/way/82626204","54.14968604711044","-4.66899555122313","South Barrule Hill Fort","","","attraction","Q31103018","","","","","",""
"10862209336","node","https://osm.org/node/10862209336","54.079502","-4.661567","Southern 100 start line","","","attraction","","","","","","",""
"1152682075","way","https://osm.org/way/1152682075","54.09121807045565","-4.760878292425495","Spaldrick View","","","chalet","","","","","","",""
"11161441105","node","https://osm.org/node/11161441105","54.066871","-4.771737","Spanish Head Road","","","information","","","","","","",""
"10693193695","node","https://osm.org/node/10693193695","54.199963","-4.638457","St John's United Football Club Campsite","","","camp_site","","https://www.stjohnsfootballclub.com/","","","","",""
"283519166","node","https://osm.org/node/283519166","54.165269","-4.483925","St Ninian's Crossroads","","","attraction","Q5187110","","","","","",""
"11229561712","node","https://osm.org/node/11229561712","54.168107","-4.575737","St Patrick's Chair","","","information","","","","","","",""
"283495997","node","https://osm.org/node/283495997","54.080779","-4.656045","Stadium Bends","","","attraction","","","","","","",""
"147204873","way","https://osm.org/way/147204873","54.22451680667577","-4.688718485780204","Stanley House","","","chalet","","","","","","",""
"149788099","way","https://osm.org/way/149788099","54.168896711012906","-4.729583859078515","Stansfield House","","","chalet","","http://www.stansfield-iom.com","","","","",""
"1697728716","node","https://osm.org/node/1697728716","54.314761","-4.382963","Stella Maris","","","attraction","","","","","","",""
"9970463030","node","https://osm.org/node/9970463030","54.16698","-4.455227","Steve Hislop Memorial","","","artwork","","","","","","",""
"81446781","way","https://osm.org/way/81446781","54.15049979360172","-4.477925430722013","Sugarland Hotel","","","hotel","","http://www.gov.im/tourism/accommodation/properties/SV70%7B23CE477E-1C24-DE11-BB88-00155D016A2D%7D.qry?datefrom_Day=14&datefrom_Month=10&datefrom_Year=2010&nights=1&area=1&type=13&Type_Single=&Type_Twin=&Type_Double=&Type_Triple=&Type_FourOrMore=&facility=","","","","",""
"902050657","way","https://osm.org/way/902050657","54.316145406462994","-4.482375003644512","Sulby Claddagh","","","camp_site","","","","","","",""
"11014683949","node","https://osm.org/node/11014683949","54.315578","-4.488666","Sulby Starch Mill Stones","","","information","","","","","","",""
"12150059664","node","https://osm.org/node/12150059664","54.151096","-4.48292","T. E. Brown","","","artwork","","","","","","",""
"3666167636","node","https://osm.org/node/3666167636","54.160653","-4.479874","The Ashton","","","hotel","","","","","","",""
"101833417","way","https://osm.org/way/101833417","54.08386468176852","-4.762543272533579","The Bay Hotel","","","hotel","","","","","","",""
"10887131646","node","https://osm.org/node/10887131646","54.150303","-4.477046","The Bee Gees","","","artwork","Q107626024","","","","","",""
"10858616256","node","https://osm.org/node/10858616256","54.220461","-4.626835","The Blackdub","","","attraction","","https://www.theblackdub.com","","","","",""
"158903140","way","https://osm.org/way/158903140","54.15856680231296","-4.476520280773728","The Blossoms","","","guest_house","","https://www.visitisleofman.com/stay/the-blossoms-on-the-bay-p1287731","","","","",""
"829273200","way","https://osm.org/way/829273200","54.07331525827767","-4.652564478153232","The Castle Apartments","","","apartment","","https://castleapartments.im","","+44 7624 311103","","",""
"81446763","way","https://osm.org/way/81446763","54.152377037376546","-4.4785674758528655","The Chesterhouse Hotel","","","hotel","","https://www.sleepwellhotels.com/hotels/isle_of_man/chesterhouse","","","","",""
"39658905","way","https://osm.org/way/39658905","54.31811986207386","-4.5141646392142425","The Curraghs Wildlife Park","","","zoo","Q5194933","https://www.curraghswildlifepark.im","","+44 1624 897323","","","https://www.facebook.com/curraghswildlifepark"
"10685384491","node","https://osm.org/node/10685384491","54.170651","-4.728765","The Dalby Hub Bunkhouse","","","chalet","","http://www.stjamesdalby.org/the-bunkhouse.html","","","","",""
"10864523373","node","https://osm.org/node/10864523373","54.154749","-4.478381","The Dancers","","","artwork","","","","","","",""
"1206734899","way","https://osm.org/way/1206734899","54.158020626452235","-4.478483264971063","The Devonian","","","guest_house","","https://www.thedevonian.co.uk/","","","","","https://www.facebook.com/TheDevonianIOM/"
"80822456","way","https://osm.org/way/80822456","54.16444820559941","-4.468756732586885","The Edelweiss","","","hotel","","http://www.edelweiss-hotel.co.uk","","","","",""
"80830546","way","https://osm.org/way/80830546","54.15941045247254","-4.475814720849407","The Empress","","","hotel","","https://www.theempresshotel.net/","","","","",""
"1444498164","way","https://osm.org/way/1444498164","54.16060466824076","-4.475263477326371","The Fairfield","","","hotel","","https://iomguesthouse.com","","","","",""
"60048757","way","https://osm.org/way/60048757","54.08521629786938","-4.7588651200177985","The Falcons Nest Hotel","","","hotel","","https://www.thenest.im","","+44 1624 834077","","",""
"3427837027","node","https://osm.org/node/3427837027","54.233833","-4.405198","The Great Laxey Mine Railway","","","attraction","Q2962387","","","","","",""
"459976551","node","https://osm.org/node/459976551","54.332103","-4.394921","The Grove Museum","","Thie Tashtee 'Yn Chell'","museum","Q18435175","https://manxnationalheritage.im/our-sites/grove-museum-of-victorian-life/","","","","",""
"801113963","node","https://osm.org/node/801113963","54.190237","-4.581696","The Highlander","","","attraction","","","","","","",""
"1241477862","way","https://osm.org/way/1241477862","54.160351887513364","-4.480938461396744","The Hutchinson Apartments","","","hotel","","https://www.visitisleofman.com/stay/the-hutchinson-apartments-p1304121","","+44 7624 253999","","",""
"1444498159","way","https://osm.org/way/1444498159","54.16079851517421","-4.474762609201917","The Island","","","hotel","","https://iomguesthouse.com","","","","",""
"146833068","way","https://osm.org/way/146833068","54.223990070624986","-4.697340637342288","The Leece Museum","","","museum","Q6515736","https://www.peelonline.net/leece/","","","","",""
"10862149551","node","https://osm.org/node/10862149551","54.086944","-4.634888","The Legs of Man","","","artwork","","","","","","",""
"11125998689","node","https://osm.org/node/11125998689","54.204117","-4.650702","The Lost Wife of Ballaleece","","","artwork","","","","","","",""
"11197682135","node","https://osm.org/node/11197682135","54.068394","-4.771133","The Meadow Field","","","information","","","","","","",""
"11125998681","node","https://osm.org/node/11125998681","54.214076","-4.698737","The Moddey Dhoo of Peel Castle","","","artwork","","","","","","",""
"91347977","way","https://osm.org/way/91347977","54.07388168984524","-4.650770127044686","The Nautical Museum","The Nautical Museum","Yn Thie Tashtee Lhuingey","museum","Q113363906","https://manxnationalheritage.im/our-sites/nautical-museum/","","","","",""
"170515399","way","https://osm.org/way/170515399","54.17437069277236","-4.458156088250563","The Old Stable","","","chalet","","https://www.theoldstable.com/","","","","",""
"112577117","way","https://osm.org/way/112577117","54.28981699999999","-4.581263000000001","The Old Vicarage","","","museum","","","","","","",""
"12111433269","node","https://osm.org/node/12111433269","54.063547","-4.792657","The Parade","","","information","","","","","","",""
"104422694","way","https://osm.org/way/104422694","54.09632381212876","-4.757141865877459","The Pines","","","chalet","","https://www.thepines-iom.com/","","","","",""
"59285948","way","https://osm.org/way/59285948","54.154914245283095","-4.478962571478611","The Sefton","","","hotel","","https://www.seftonhotel.co.im/","","","","",""
"10853994042","node","https://osm.org/node/10853994042","54.076099","-4.653834","The Signet Studio","","","apartment","","","","","","",""
"59400571","way","https://osm.org/way/59400571","54.06951490268928","-4.768314597926103","The Smithy","","","attraction","","","","","","",""
"103786664","way","https://osm.org/way/103786664","54.079059606035536","-4.751361860129244","The Stable at Glendown Farm","","","chalet","","https://glendownfarm.com/","","","","",""
"524413598","way","https://osm.org/way/524413598","54.31947021852221","-4.4923623902907766","The Sulby Glen Hotel","","","hotel","","https://www.sulbyglenhotel.com","","","","",""
"477372456","node","https://osm.org/node/477372456","54.350427","-4.510566","The Swiss Chalet","","","chalet","","http://www.the-swiss-chalet.com","","","","",""
"81446779","way","https://osm.org/way/81446779","54.15108303971311","-4.478223387670067","The Town House","","","hotel","","https://www.thetownhouse.im/","","","","",""
"8555436710","node","https://osm.org/node/8555436710","54.262939","-4.449376","The Verandah","","","attraction","Q7920880","","","","","",""
"1308982224","way","https://osm.org/way/1308982224","54.15719789814274","-4.486418791419532","The Victorian House","","","guest_house","","","","","","",""
"162913664","way","https://osm.org/way/162913664","54.0947065","-4.762482","The Views Cottage","","","chalet","","http://www.theviewscottage.co.uk","","","","",""
"1211313378","way","https://osm.org/way/1211313378","54.06884195130698","-4.76886350805351","The Weaver's House","","","attraction","","","","","","",""
"105039278","way","https://osm.org/way/105039278","54.08475057334511","-4.729372244644319","The White House","","","chalet","","","","","","",""
"101784664","way","https://osm.org/way/101784664","54.07185599999999","-4.738327499999999","Thie Fuinnee","","","chalet","","https://www.islandescapes.im/property/564099","","","","",""
"283514446","node","https://osm.org/node/283514446","54.16834","-4.477245","Tourist Trophy course start line","","","attraction","","","","","","",""
"283524120","node","https://osm.org/node/283524120","54.307727","-4.381138","Tower Bends","","","attraction","Q7829630","","","","","",""
"11197748568","node","https://osm.org/node/11197748568","54.106338","-4.638329","Trail Lodge","","","guest_house","Q111115959","https://www.traillodge.im","","","","","https://www.facebook.com/traillodge.im/"
"12188621815","node","https://osm.org/node/12188621815","54.163754","-4.469184","Trevelyan","","","hotel","","http://www.trevelyanhotel.co.uk","","","","",""
"9473024606","node","https://osm.org/node/9473024606","54.321493","-4.381068","Two Kings of Mann","","","artwork","","","","","","",""
"79141576","way","https://osm.org/way/79141576","54.15080787311761","-4.4815020394151475","Tynwald","Tynwald","Tinvaal","attraction","Q827704","https://www.tynwald.org.im/","","","","",""
"40566046","way","https://osm.org/way/40566046","54.20374940525981","-4.6423246523201485","Tynwald Hill","Tynwald Hill","Cronk Keeill Eoin","attraction","Q62647872","","","","","",""
"11891204538","node","https://osm.org/node/11891204538","54.321025","-4.379595","Viking","","","artwork","","","","","","",""
"147204835","way","https://osm.org/way/147204835","54.22471275562086","-4.688123537367017","Waldick Hotel","","","hotel","","https://www.waldickhotel.co.uk/","","","","",""
"12463077642","node","https://osm.org/node/12463077642","54.077396","-4.650804","Wallaby","","","artwork","","","","","","",""
"165795669","way","https://osm.org/way/165795669","54.18394876145434","-4.708763616727517","Waterfall Barn","","","chalet","","http://www.glenmaye.com/","","","","",""
"1697727831","node","https://osm.org/node/1697727831","54.313212","-4.376976","Waterworks","","","attraction","Q7973426","","","","","",""
"1444498172","way","https://osm.org/way/1444498172","54.16127245740775","-4.475193620581276","Welbeck Hotel","","","hotel","","https://www.welbeckhotel.com/","","+44 1624 675663","","",""
"1037716702","way","https://osm.org/way/1037716702","54.17469198820086","-4.4529814224730515","Welch House","","","chalet","Q118188781","https://www.visitisleofman.com/stay/welch-house-p1341791","","","","",""
"11807118421","node","https://osm.org/node/11807118421","54.05502","-4.62501","West Cottage","","","chalet","","https://www.isle-of-man-holiday.com/accommodation/west/","","","","",""
"101393009","way","https://osm.org/way/101393009","54.084809757759515","-4.7486742150011345","West Lodge","","","guest_house","","https://westlodgeiom.com/","","01624 832346","","",""
"12170333968","node","https://osm.org/node/12170333968","54.321267","-4.380193","When I Grow Up","","","artwork","","","","","","",""
"475392887","node","https://osm.org/node/475392887","54.337255","-4.536645","White Gables Cottage","","","chalet","","https://www.visitisleofman.com/accommodation/white-gables-cottage-p1290711","","","","",""
"283504477","node","https://osm.org/node/283504477","54.316953","-4.383706","Whitegates","","","attraction","Q7995941","","","","","",""
"453426276","node","https://osm.org/node/453426276","54.160713","-4.479984","Wicklow Hills","","","guest_house","","https://www.wicklowhills.com/","","","","",""
"10862294645","node","https://osm.org/node/10862294645","54.094679","-4.664709","Williams Corner","","","attraction","","","","","","",""
